"Centro Nacional de Control de Energia"
"Precios de Energia en Nodos Distribuidos del MDA"
"Sistema Interconectado Nacional"
"Reporte Mensual"
"Mes de junio de 2022"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/jul/2022 08:00:01 hrs"
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Fecha"," Hora"," Zona de Carga"," Precio Zonal ($/MWh)"," Componente energia ($/MWh)"," Componente perdidas ($/MWh)"," Componente Congestion ($/MWh)"
"2022-06-01","20","CANCUN","1519.88","1431.87","87.73","0.28","0","1"
"2022-06-01","21","CANCUN","1590.85","1516.15","73.86","0.84","0","1"
"2022-06-01","22","CANCUN","1742.54","1645.67","96.87","0","0","1"
"2022-06-01","23","CANCUN","1674.08","1578.18","95.9","0","0","1"
"2022-06-01","24","CANCUN","1588.72","1479.51","109.22","0","0","1"
"2022-06-01","1","CARMEN","1564.04","1418.92","143.86","1.25","0","1"
"2022-06-01","2","CARMEN","1491.43","1388.66","102.77","0","0","1"
"2022-06-01","3","CARMEN","1466.85","1393.99","72.86","0","0","1"
"2022-06-01","4","CARMEN","1402.17","1339.11","63.05","0","0","1"
"2022-06-01","5","CARMEN","1484.93","1382.35","102.59","0","0","1"
"2022-06-01","6","CARMEN","1496.66","1394.3","102.3","0.06","0","1"
"2022-06-01","7","CARMEN","1553.51","1476.37","77.12","0.02","0","1"
"2022-06-01","8","CARMEN","1737.54","1560.34","176.56","0.63","0","1"
"2022-06-01","9","CARMEN","1092.2","1706.12","242.88","-856.81","0","1"
"2022-06-01","10","CARMEN","1156.58","1483.97","220.49","-547.88","0","1"
"2022-06-01","11","CARMEN","1176.77","1513.72","236.25","-573.21","0","1"
"2022-06-01","12","CARMEN","1187.27","1672.24","217.45","-702.42","0","1"
"2022-06-01","13","CARMEN","1214.44","1759.58","251.6","-796.74","0","1"
"2022-06-01","14","CARMEN","1218.61","1679.54","219.43","-680.36","0","1"
"2022-06-01","15","CARMEN","1235.92","1598.13","252.27","-614.48","0","1"
"2022-06-01","16","CARMEN","110.38","1557.35","302.36","-1749.33","0","1"
"2022-06-01","17","CARMEN","1249.81","1603.7","279.71","-633.6","0","1"
"2022-06-01","18","CARMEN","1245.8","1552.21","300.69","-607.09","0","1"
"2022-06-01","19","CARMEN","1221.71","1554.96","302.13","-635.38","0","1"
"2022-06-01","20","CARMEN","1580.99","1431.87","148.84","0.28","0","1"
"2022-06-01","21","CARMEN","1657.06","1516.15","140.08","0.84","0","1"
"2022-06-01","22","CARMEN","1818.76","1645.67","173.1","0","0","1"
"2022-06-01","23","CARMEN","1748.77","1578.18","170.59","0","0","1"
"2022-06-01","24","CARMEN","1661.48","1479.51","181.97","0","0","1"
"2022-06-01","1","CASAS GRANDES","1477.74","1418.92","58.82","0","0","1"
"2022-06-01","2","CASAS GRANDES","1432.94","1388.66","44.28","0","0","1"
"2022-06-01","3","CASAS GRANDES","1440.31","1393.99","46.32","0","0","1"
"2022-06-01","4","CASAS GRANDES","1367.57","1339.11","28.46","0","0","1"
"2022-06-01","5","CASAS GRANDES","1381.69","1382.35","-0.66","0","0","1"
"2022-06-01","6","CASAS GRANDES","1396.78","1394.3","-18.69","21.18","0","1"
"2022-06-01","7","CASAS GRANDES","1446.31","1476.37","-38.85","8.79","0","1"
"2022-06-01","8","CASAS GRANDES","1466.94","1560.34","-93.34","-0.07","0","1"
"2022-06-01","9","CASAS GRANDES","1283.71","1706.13","-179.91","-242.5","0","1"
"2022-06-01","10","CASAS GRANDES","1241.41","1483.97","-175.53","-67.03","0","1"
"2022-06-01","11","CASAS GRANDES","1244.46","1513.72","-168.58","-100.67","0","1"
"2022-06-01","12","CASAS GRANDES","1277.63","1672.24","-168.75","-225.87","0","1"
"2022-06-01","13","CASAS GRANDES","990.54","1759.58","-201.88","-567.16","0","1"
"2022-06-01","14","CASAS GRANDES","1195.61","1679.54","-166.99","-316.94","0","1"
"2022-06-01","15","CASAS GRANDES","1237.53","1598.13","-121.48","-239.12","0","1"
"2022-06-01","16","CASAS GRANDES","890.95","1557.35","-108.51","-557.89","0","1"
"2022-06-01","17","CASAS GRANDES","1156.5","1603.7","-137.52","-309.68","0","1"
"2022-06-01","18","CASAS GRANDES","1241.16","1552.21","-133.42","-177.63","0","1"
"2022-06-01","19","CASAS GRANDES","1241.72","1554.96","-118.33","-194.92","0","1"
"2022-06-01","20","CASAS GRANDES","1247.78","1431.87","-64.71","-119.38","0","1"
"2022-06-01","21","CASAS GRANDES","1516.22","1516.15","0.07","0","0","1"
"2022-06-01","22","CASAS GRANDES","1688.21","1645.67","42.55","0","0","1"
"2022-06-01","23","CASAS GRANDES","1631.64","1578.18","53.46","0","0","1"
"2022-06-01","24","CASAS GRANDES","1538.55","1479.51","59.04","0","0","1"
"2022-06-01","1","CELAYA","1444.58","1418.92","27.07","-1.42","0","1"
"2022-06-01","2","CELAYA","1416.72","1388.66","28.07","0","0","1"
"2022-06-01","3","CELAYA","1423.39","1393.99","29.4","0","0","1"
"2022-06-01","4","CELAYA","1366.47","1339.11","27.36","0","0","1"
"2022-06-01","5","CELAYA","1409.46","1382.35","27.11","0","0","1"
"2022-06-01","6","CELAYA","1420.85","1394.3","26.61","-0.05","0","1"
"2022-06-01","7","CELAYA","1505.24","1476.37","28.89","-0.02","0","1"
"2022-06-01","8","CELAYA","1587.41","1560.34","27.77","-0.71","0","1"
"2022-06-01","9","CELAYA","1735.97","1706.12","30.47","-0.63","0","1"
"2022-06-01","10","CELAYA","1506.65","1483.97","23.36","-0.68","0","1"
"2022-06-01","11","CELAYA","1536.2","1513.72","23.21","-0.72","0","1"
"2022-06-01","12","CELAYA","1699.42","1672.24","28.07","-0.9","0","1"
"2022-06-01","13","CELAYA","1786.69","1759.58","27.9","-0.79","0","1"
"2022-06-01","14","CELAYA","1707.59","1679.54","28.24","-0.19","0","1"
"2022-06-01","15","CELAYA","1622.17","1598.13","24.68","-0.64","0","1"
"2022-06-01","16","CELAYA","1578.53","1557.35","21.95","-0.77","0","1"
"2022-06-01","17","CELAYA","1626.58","1603.7","23.31","-0.43","0","1"
"2022-06-01","18","CELAYA","1573.87","1552.21","21.91","-0.25","0","1"
"2022-06-01","19","CELAYA","1576.28","1554.96","21.58","-0.26","0","1"
"2022-06-01","20","CELAYA","1454.9","1431.87","23.3","-0.27","0","1"
"2022-06-01","21","CELAYA","1542.94","1516.15","27.68","-0.89","0","1"
"2022-06-01","22","CELAYA","1676.39","1645.67","30.72","0","0","1"
"2022-06-01","23","CELAYA","1607.89","1578.18","29.71","0","0","1"
"2022-06-01","24","CELAYA","1505.79","1479.51","26.28","0","0","1"
"2022-06-01","1","CENTRO ORIENTE","1428.44","1418.92","8.56","0.96","0","1"
"2022-06-01","2","CENTRO ORIENTE","1387.83","1388.66","-0.83","0","0","1"
"2022-06-01","3","CENTRO ORIENTE","1387.85","1393.99","-6.14","0","0","1"
"2022-06-01","4","CENTRO ORIENTE","1333.8","1339.11","-5.31","0","0","1"
"2022-06-01","5","CENTRO ORIENTE","1383.63","1382.35","1.28","0","0","1"
"2022-06-01","6","CENTRO ORIENTE","1399.43","1394.3","5.09","0.04","0","1"
"2022-06-01","7","CENTRO ORIENTE","1488.74","1476.37","12.35","0.02","0","1"
"2022-06-01","8","CENTRO ORIENTE","1592.47","1560.34","31.65","0.48","0","1"
"2022-06-01","9","CENTRO ORIENTE","1741.31","1706.12","34.63","0.56","0","1"
"2022-06-01","10","CENTRO ORIENTE","1522.31","1483.97","37.72","0.62","0","1"
"2022-06-01","11","CENTRO ORIENTE","1556.28","1513.72","41.91","0.66","0","1"
"2022-06-01","12","CENTRO ORIENTE","1711.79","1672.24","38.73","0.82","0","1"
"2022-06-01","13","CENTRO ORIENTE","1807.66","1759.58","47.35","0.73","0","1"
"2022-06-01","14","CENTRO ORIENTE","1718.55","1679.54","38.84","0.17","0","1"
"2022-06-01","15","CENTRO ORIENTE","1643.77","1598.13","45.04","0.59","0","1"
"2022-06-01","16","CENTRO ORIENTE","1609.67","1557.35","51.6","0.71","0","1"
"2022-06-01","17","CENTRO ORIENTE","1655.9","1603.7","51.8","0.4","0","1"
"2022-06-01","18","CENTRO ORIENTE","1604.63","1552.21","52.19","0.23","0","1"
"2022-06-01","19","CENTRO ORIENTE","1608.02","1554.96","52.82","0.24","0","1"
"2022-06-01","20","CENTRO ORIENTE","1465.18","1431.87","33.08","0.22","0","1"
"2022-06-01","21","CENTRO ORIENTE","1552.54","1516.15","35.74","0.65","0","1"
"2022-06-01","22","CENTRO ORIENTE","1681.44","1645.67","35.77","0","0","1"
"2022-06-01","23","CENTRO ORIENTE","1607.3","1578.18","29.12","0","0","1"
"2022-06-01","24","CENTRO ORIENTE","1503.72","1479.51","24.21","0","0","1"
"2022-06-01","1","CENTRO SUR","1445.94","1418.92","29.68","-2.67","0","1"
"2022-06-01","2","CENTRO SUR","1407.3","1388.66","18.64","0","0","1"
"2022-06-01","3","CENTRO SUR","1409.52","1393.99","15.53","0","0","1"
"2022-06-01","4","CENTRO SUR","1352.58","1339.11","13.47","0","0","1"
"2022-06-01","5","CENTRO SUR","1403.27","1382.35","20.92","0","0","1"
"2022-06-01","6","CENTRO SUR","1416.35","1394.3","22.09","-0.04","0","1"
"2022-06-01","7","CENTRO SUR","1512.5","1476.37","36.15","-0.01","0","1"
"2022-06-01","8","CENTRO SUR","1610.28","1560.34","51.27","-1.33","0","1"
"2022-06-01","9","CENTRO SUR","1770.06","1706.12","64.35","-0.42","0","1"
"2022-06-01","10","CENTRO SUR","1547.15","1483.97","63.64","-0.46","0","1"
"2022-06-01","11","CENTRO SUR","1583.39","1513.72","70.15","-0.48","0","1"
"2022-06-01","12","CENTRO SUR","1735.56","1672.24","63.91","-0.59","0","1"
"2022-06-01","13","CENTRO SUR","1832.08","1759.58","73.02","-0.53","0","1"
"2022-06-01","14","CENTRO SUR","1743.54","1679.54","64.12","-0.12","0","1"
"2022-06-01","15","CENTRO SUR","1666.24","1598.13","68.54","-0.43","0","1"
"2022-06-01","16","CENTRO SUR","1630.71","1557.35","73.88","-0.52","0","1"
"2022-06-01","17","CENTRO SUR","1680.11","1603.7","76.69","-0.29","0","1"
"2022-06-01","18","CENTRO SUR","1629.62","1552.21","77.57","-0.17","0","1"
"2022-06-01","19","CENTRO SUR","1628.35","1554.96","73.58","-0.19","0","1"
"2022-06-01","20","CENTRO SUR","1479.95","1431.87","48.4","-0.32","0","1"
"2022-06-01","21","CENTRO SUR","1569.22","1516.15","54.83","-1.76","0","1"
