Fecha, Hora, Zona de Carga, Precio Zonal ($/MWh), Componente energia ($/MWh), Componente perdidas ($/MWh), Componente Congestion ($/MWh),,
12/04/2025,18,RIVIERA MAYA,1050.77,898.36,160.38,-7.98,0,1
12/04/2025,19,RIVIERA MAYA,1400.73,1207.6,215.12,-21.99,0,1
12/04/2025,20,RIVIERA MAYA,2106.84,1646.54,296.18,164.11,0,1
12/04/2025,21,RIVIERA MAYA,1977.1,1518.63,279.33,179.14,0,1
12/04/2025,22,RIVIERA MAYA,1568.02,1068.35,247.25,252.43,0,1
12/04/2025,23,RIVIERA MAYA,1662.75,1197.42,236.29,229.04,0,1
12/04/2025,24,RIVIERA MAYA,1448.64,976.19,216.8,255.64,0,1
12/04/2025,1,SABINAS,779.01,854.25,-58.66,-16.58,0,1
12/04/2025,2,SABINAS,718.63,795.36,-61.55,-15.18,0,1
12/04/2025,3,SABINAS,781.64,872.54,-72.2,-18.69,0,1
12/04/2025,4,SABINAS,746.04,834.92,-69.1,-19.79,0,1
12/04/2025,5,SABINAS,768.07,862.11,-69.55,-24.5,0,1
12/04/2025,6,SABINAS,822.94,926.17,-74.18,-29.05,0,1
12/04/2025,7,SABINAS,847.12,954.78,-76.58,-31.08,0,1
12/04/2025,8,SABINAS,615.47,697,-60.28,-21.24,0,1
12/04/2025,9,SABINAS,562.01,645.22,-60.39,-22.83,0,1
12/04/2025,10,SABINAS,558.79,645.39,-60.36,-26.25,0,1
12/04/2025,11,SABINAS,542.59,657.51,-59.53,-55.39,0,1
12/04/2025,12,SABINAS,541.11,681.97,-59.27,-81.59,0,1
12/04/2025,13,SABINAS,544.13,676.45,-58.71,-73.62,0,1
12/04/2025,14,SABINAS,581.14,647.14,-58.76,-7.24,0,1
12/04/2025,15,SABINAS,543.74,654.81,-54.36,-56.71,0,1
12/04/2025,16,SABINAS,544.66,646.39,-61.33,-40.4,0,1
12/04/2025,17,SABINAS,568.29,612.18,-62.73,18.84,0,1
12/04/2025,18,SABINAS,597.82,898.36,-91.71,-208.83,0,1
12/04/2025,19,SABINAS,615.61,1207.6,-117.21,-474.77,0,1
12/04/2025,20,SABINAS,1563.41,1646.54,-171.65,88.51,0,1
12/04/2025,21,SABINAS,1360.4,1518.63,-156.27,-1.96,0,1
12/04/2025,22,SABINAS,899.08,1068.35,-128.86,-40.4,0,1
12/04/2025,23,SABINAS,779.23,1197.42,-124.86,-293.33,0,1
12/04/2025,24,SABINAS,649.76,976.19,-109.89,-216.55,0,1
12/04/2025,1,SALTILLO,794.07,854.25,-50.19,-9.99,0,1
12/04/2025,2,SALTILLO,734.04,795.36,-52.18,-9.14,0,1
12/04/2025,3,SALTILLO,799.84,872.54,-61.44,-11.26,0,1
12/04/2025,4,SALTILLO,764.74,834.92,-58.28,-11.91,0,1
12/04/2025,5,SALTILLO,789.51,862.11,-57.85,-14.74,0,1
12/04/2025,6,SALTILLO,846.43,926.16,-62.25,-17.49,0,1
12/04/2025,7,SALTILLO,872.8,954.78,-63.27,-18.71,0,1
12/04/2025,8,SALTILLO,634.02,697,-50.19,-12.79,0,1
12/04/2025,9,SALTILLO,562.84,645.22,-52.06,-30.33,0,1
12/04/2025,10,SALTILLO,556.84,645.39,-52.81,-35.75,0,1
12/04/2025,11,SALTILLO,536.32,657.51,-51.95,-69.23,0,1
12/04/2025,12,SALTILLO,530.72,681.97,-52.7,-98.55,0,1
12/04/2025,13,SALTILLO,532.84,676.45,-52.41,-91.21,0,1
12/04/2025,14,SALTILLO,575.47,647.14,-53.62,-18.05,0,1
12/04/2025,15,SALTILLO,532.36,654.81,-49.9,-72.55,0,1
12/04/2025,16,SALTILLO,534.58,646.39,-57.39,-54.43,0,1
12/04/2025,17,SALTILLO,564.05,612.18,-59.28,11.16,0,1
12/04/2025,18,SALTILLO,584.59,898.36,-85.17,-228.6,0,1
12/04/2025,19,SALTILLO,590.76,1207.6,-108.39,-508.45,0,1
12/04/2025,20,SALTILLO,1591.06,1646.55,-154.95,99.46,0,1
12/04/2025,21,SALTILLO,1375.5,1518.63,-141.95,-1.18,0,1
12/04/2025,22,SALTILLO,921.57,1068.35,-116.75,-30.03,0,1
12/04/2025,23,SALTILLO,786.77,1197.42,-113.91,-296.74,0,1
12/04/2025,24,SALTILLO,664.7,976.19,-97.13,-214.36,0,1
12/04/2025,1,SALVATIERRA,870.7,854.25,15.78,0.67,0,1
12/04/2025,2,SALVATIERRA,808.58,795.36,12.61,0.61,0,1
12/04/2025,3,SALVATIERRA,890.53,872.54,17.24,0.75,0,1
12/04/2025,4,SALVATIERRA,851.25,834.92,15.53,0.8,0,1
12/04/2025,5,SALVATIERRA,879.23,862.11,16.13,0.99,0,1
12/04/2025,6,SALVATIERRA,946.3,926.17,18.96,1.17,0,1
12/04/2025,7,SALVATIERRA,981.02,954.78,24.92,1.32,0,1
12/04/2025,8,SALVATIERRA,716.27,697,18.37,0.9,0,1
12/04/2025,9,SALVATIERRA,666.48,645.22,19.79,1.47,0,1
12/04/2025,10,SALVATIERRA,666.19,645.39,19.99,0.8,0,1
12/04/2025,11,SALVATIERRA,682.41,657.51,20.34,4.56,0,1
12/04/2025,12,SALVATIERRA,708.53,681.97,20.17,6.38,0,1
12/04/2025,13,SALVATIERRA,702.06,676.45,19.7,5.91,0,1
12/04/2025,14,SALVATIERRA,665.46,647.14,16.86,1.46,0,1
12/04/2025,15,SALVATIERRA,677.08,654.81,17.53,4.74,0,1
12/04/2025,16,SALVATIERRA,666.47,646.39,16.55,3.52,0,1
12/04/2025,17,SALVATIERRA,626.44,612.18,15,-0.73,0,1
12/04/2025,18,SALVATIERRA,934.97,898.36,26.11,10.51,0,1
12/04/2025,19,SALVATIERRA,1260.68,1207.6,35.84,17.24,0,1
12/04/2025,20,SALVATIERRA,1688.86,1646.55,49.29,-6.97,0,1
12/04/2025,21,SALVATIERRA,1567.25,1518.63,48.54,0.08,0,1
12/04/2025,22,SALVATIERRA,1101.03,1068.35,30.86,1.83,0,1
12/04/2025,23,SALVATIERRA,1246.89,1197.42,34.78,14.69,0,1
12/04/2025,24,SALVATIERRA,1012.84,976.19,24.26,12.39,0,1
12/04/2025,1,SAN CRISTOBAL,946.66,854.25,92.72,-0.31,0,1
12/04/2025,2,SAN CRISTOBAL,888.29,795.36,93.21,-0.28,0,1
12/04/2025,3,SAN CRISTOBAL,955.69,872.54,83.51,-0.35,0,1
12/04/2025,4,SAN CRISTOBAL,938.97,834.92,104.41,-0.37,0,1
12/04/2025,5,SAN CRISTOBAL,963.5,862.11,101.84,-0.46,0,1
12/04/2025,6,SAN CRISTOBAL,1026.11,926.17,100.49,-0.54,0,1
12/04/2025,7,SAN CRISTOBAL,1060.02,954.78,105.81,-0.58,0,1
12/04/2025,8,SAN CRISTOBAL,769.33,697,72.73,-0.4,0,1
12/04/2025,9,SAN CRISTOBAL,708.83,645.22,64.68,-1.07,0,1
12/04/2025,10,SAN CRISTOBAL,711.16,645.39,67.87,-2.11,0,1
12/04/2025,11,SAN CRISTOBAL,730.23,657.51,74.15,-1.43,0,1
12/04/2025,12,SAN CRISTOBAL,762.96,681.97,83.13,-2.15,0,1
12/04/2025,13,SAN CRISTOBAL,761.85,676.45,87.33,-1.94,0,1
12/04/2025,14,SAN CRISTOBAL,733.93,647.14,86.72,0.07,0,1
12/04/2025,15,SAN CRISTOBAL,744.35,654.81,91,-1.46,0,1
12/04/2025,16,SAN CRISTOBAL,743.07,646.39,97.73,-1.06,0,1
12/04/2025,17,SAN CRISTOBAL,713.36,612.18,100.74,0.44,0,1
12/04/2025,18,SAN CRISTOBAL,1041.24,898.36,150.85,-7.97,0,1
12/04/2025,19,SAN CRISTOBAL,1395.34,1207.6,209.72,-21.98,0,1
12/04/2025,20,SAN CRISTOBAL,1934.95,1646.54,286.71,1.69,0,1
12/04/2025,21,SAN CRISTOBAL,1774.4,1518.63,255.81,-0.04,0,1
12/04/2025,22,SAN CRISTOBAL,1300.44,1068.35,216.61,15.49,0,1
12/04/2025,23,SAN CRISTOBAL,1393.23,1197.42,198.03,-2.21,0,1
12/04/2025,24,SAN CRISTOBAL,1162.93,976.19,192.9,-6.16,0,1
12/04/2025,1,SAN JUAN DEL RIO,876.9,854.25,22.7,-0.05,0,1
12/04/2025,2,SAN JUAN DEL RIO,816.61,795.36,21.29,-0.04,0,1
12/04/2025,3,SAN JUAN DEL RIO,889.19,872.54,16.71,-0.05,0,1
12/04/2025,4,SAN JUAN DEL RIO,851.69,834.92,16.83,-0.06,0,1
12/04/2025,5,SAN JUAN DEL RIO,880.19,862.11,18.15,-0.07,0,1
12/04/2025,6,SAN JUAN DEL RIO,943.28,926.17,17.2,-0.08,0,1
12/04/2025,7,SAN JUAN DEL RIO,973.15,954.78,18.46,-0.09,0,1
12/04/2025,8,SAN JUAN DEL RIO,712.3,697,15.36,-0.06,0,1
12/04/2025,9,SAN JUAN DEL RIO,660.67,645.22,15.6,-0.15,0,1
12/04/2025,10,SAN JUAN DEL RIO,661.54,645.39,16.29,-0.15,0,1
12/04/2025,11,SAN JUAN DEL RIO,675.12,657.51,18.02,-0.41,0,1
12/04/2025,12,SAN JUAN DEL RIO,700.65,681.97,19.25,-0.58,0,1
12/04/2025,13,SAN JUAN DEL RIO,694.85,676.45,18.93,-0.53,0,1
12/04/2025,14,SAN JUAN DEL RIO,666.23,647.14,19.2,-0.11,0,1
12/04/2025,15,SAN JUAN DEL RIO,672.89,654.81,18.5,-0.42,0,1
12/04/2025,16,SAN JUAN DEL RIO,665.26,646.39,19.18,-0.31,0,1
12/04/2025,17,SAN JUAN DEL RIO,632.03,612.18,19.78,0.07,0,1
12/04/2025,18,SAN JUAN DEL RIO,906.39,898.36,8.5,-0.47,0,1
12/04/2025,19,SAN JUAN DEL RIO,1214.98,1207.6,7.52,-0.14,0,1
12/04/2025,20,SAN JUAN DEL RIO,1667.65,1646.54,20.54,0.56,0,1
12/04/2025,21,SAN JUAN DEL RIO,1537.14,1518.63,18.52,-0.01,0,1
12/04/2025,22,SAN JUAN DEL RIO,1083.12,1068.35,10.5,4.28,0,1
12/04/2025,23,SAN JUAN DEL RIO,1216.81,1197.42,19.66,-0.27,0,1
12/04/2025,24,SAN JUAN DEL RIO,994.84,976.19,19.38,-0.73,0,1
12/04/2025,1,SAN LUIS POTOSI,861.15,854.25,7.47,-0.57,0,1
12/04/2025,2,SAN LUIS POTOSI,802.18,795.36,7.33,-0.52,0,1
12/04/2025,3,SAN LUIS POTOSI,878.74,872.54,6.84,-0.64,0,1
12/04/2025,4,SAN LUIS POTOSI,839.61,834.92,5.36,-0.67,0,1
12/04/2025,5,SAN LUIS POTOSI,868.46,862.11,7.19,-0.83,0,1
12/04/2025,6,SAN LUIS POTOSI,933.59,926.17,8.41,-0.99,0,1
12/04/2025,7,SAN LUIS POTOSI,960.89,954.78,7.17,-1.05,0,1
12/04/2025,8,SAN LUIS POTOSI,694.29,697,-1.98,-0.72,0,1
12/04/2025,9,SAN LUIS POTOSI,642.18,645.22,-2.59,-0.46,0,1
12/04/2025,10,SAN LUIS POTOSI,644.66,645.39,-4.46,3.73,0,1
12/04/2025,11,SAN LUIS POTOSI,646.2,657.51,-5.42,-5.88,0,1
12/04/2025,12,SAN LUIS POTOSI,668.35,681.97,-5.75,-7.87,0,1
12/04/2025,13,SAN LUIS POTOSI,663.98,676.45,-5.05,-7.43,0,1
12/04/2025,14,SAN LUIS POTOSI,637.21,647.14,-6.79,-3.14,0,1
12/04/2025,15,SAN LUIS POTOSI,641.41,654.81,-7.22,-6.18,0,1
12/04/2025,16,SAN LUIS POTOSI,629.02,646.39,-12.76,-4.61,0,1
12/04/2025,17,SAN LUIS POTOSI,596.02,612.18,-16.57,0.41,0,1
12/04/2025,18,SAN LUIS POTOSI,880.38,898.36,-21.18,3.21,0,1
12/04/2025,19,SAN LUIS POTOSI,1229.43,1207.6,-14.85,36.67,0,1
12/04/2025,20,SAN LUIS POTOSI,1634.01,1646.55,-22.42,9.89,0,1
12/04/2025,21,SAN LUIS POTOSI,1498.94,1518.63,-19.62,-0.07,0,1
12/04/2025,22,SAN LUIS POTOSI,1043.93,1068.35,-20.55,-3.87,0,1
12/04/2025,23,SAN LUIS POTOSI,1167.05,1197.42,-19.37,-10.99,0,1
12/04/2025,24,SAN LUIS POTOSI,950.62,976.19,-18.09,-7.49,0,1
12/04/2025,1,SAN MARTIN,884,854.25,30.05,-0.3,0,1
12/04/2025,2,SAN MARTIN,824.51,795.36,29.43,-0.28,0,1
12/04/2025,3,SAN MARTIN,894.63,872.54,22.44,-0.34,0,1
12/04/2025,4,SAN MARTIN,862.4,834.92,27.84,-0.36,0,1
12/04/2025,5,SAN MARTIN,887.89,862.11,26.22,-0.45,0,1
12/04/2025,6,SAN MARTIN,951.8,926.17,26.17,-0.54,0,1
12/04/2025,7,SAN MARTIN,981.73,954.78,27.53,-0.57,0,1
12/04/2025,8,SAN MARTIN,717.29,697,20.69,-0.39,0,1
12/04/2025,9,SAN MARTIN,666.73,645.22,22.56,-1.06,0,1
12/04/2025,10,SAN MARTIN,669.13,645.39,25.81,-2.08,0,1
12/04/2025,11,SAN MARTIN,686.25,657.51,30.14,-1.4,0,1
12/04/2025,12,SAN MARTIN,713.98,681.97,34.13,-2.12,0,1
12/04/2025,13,SAN MARTIN,710.29,676.45,35.76,-1.92,0,1
12/04/2025,14,SAN MARTIN,682.79,647.14,35.59,0.07,0,1
12/04/2025,15,SAN MARTIN,689.72,654.81,36.36,-1.45,0,1
12/04/2025,16,SAN MARTIN,683.81,646.39,38.49,-1.06,0,1
12/04/2025,17,SAN MARTIN,652.36,612.18,39.74,0.44,0,1
12/04/2025,18,SAN MARTIN,939.73,898.36,49.28,-7.91,0,1
12/04/2025,19,SAN MARTIN,1245.93,1207.6,60.06,-21.74,0,1
12/04/2025,20,SAN MARTIN,1733.91,1646.54,85.66,1.71,0,1
12/04/2025,21,SAN MARTIN,1593.13,1518.63,74.54,-0.04,0,1
12/04/2025,22,SAN MARTIN,1146.81,1068.35,63.27,15.2,0,1
12/04/2025,23,SAN MARTIN,1252.81,1197.42,58.71,-3.32,0,1
12/04/2025,24,SAN MARTIN,1026.16,976.19,56.1,-6.14,0,1
12/04/2025,1,TAMPICO,819.56,854.25,-32.54,-2.16,0,1
12/04/2025,2,TAMPICO,762.36,795.36,-31.03,-1.97,0,1
12/04/2025,3,TAMPICO,831.8,872.54,-38.31,-2.43,0,1
12/04/2025,4,TAMPICO,795.73,834.92,-36.62,-2.57,0,1
12/04/2025,5,TAMPICO,822.42,862.11,-36.51,-3.18,0,1
12/04/2025,6,TAMPICO,882.7,926.17,-39.7,-3.77,0,1
12/04/2025,7,TAMPICO,907.65,954.78,-43.11,-4.03,0,1
12/04/2025,8,TAMPICO,665.49,697,-28.76,-2.75,0,1
12/04/2025,9,TAMPICO,616.5,645.22,-23.63,-5.1,0,1
12/04/2025,10,TAMPICO,616.63,645.39,-23.68,-5.09,0,1
12/04/2025,11,TAMPICO,621.65,657.51,-22.89,-12.96,0,1
12/04/2025,12,TAMPICO,639.93,681.97,-23.58,-18.47,0,1
12/04/2025,13,TAMPICO,636.96,676.45,-22.46,-17.03,0,1
12/04/2025,14,TAMPICO,623.16,647.14,-20.59,-3.39,0,1
12/04/2025,15,TAMPICO,621.59,654.81,-19.71,-13.51,0,1
12/04/2025,16,TAMPICO,617.72,646.39,-18.63,-10.04,0,1
12/04/2025,17,TAMPICO,596.94,612.18,-17.65,2.42,0,1
12/04/2025,18,TAMPICO,822.76,898.36,-37.83,-37.77,0,1
12/04/2025,19,TAMPICO,1075.14,1207.6,-56.03,-76.44,0,1
12/04/2025,20,TAMPICO,1587.97,1646.54,-77.76,19.19,0,1
12/04/2025,21,TAMPICO,1446.39,1518.63,-71.99,-0.25,0,1
12/04/2025,22,TAMPICO,1033.88,1068.35,-53.26,18.8,0,1
12/04/2025,23,TAMPICO,1085.35,1197.42,-59.48,-52.59,0,1
12/04/2025,24,TAMPICO,890.65,976.19,-46.42,-39.13,0,1
12/04/2025,1,TAPACHULA,929.7,854.25,75.76,-0.31,0,1
12/04/2025,2,TAPACHULA,871.02,795.36,75.94,-0.28,0,1
12/04/2025,3,TAPACHULA,934.27,872.54,62.08,-0.35,0,1
12/04/2025,4,TAPACHULA,917.45,834.92,82.9,-0.37,0,1
12/04/2025,5,TAPACHULA,940.23,862.11,78.58,-0.46,0,1
12/04/2025,6,TAPACHULA,996.9,926.17,71.28,-0.54,0,1
12/04/2025,7,TAPACHULA,1034.61,954.78,80.41,-0.58,0,1
12/04/2025,8,TAPACHULA,753.99,697,57.4,-0.4,0,1
12/04/2025,9,TAPACHULA,696.83,645.22,52.68,-1.07,0,1
12/04/2025,10,TAPACHULA,699.87,645.39,56.58,-2.11,0,1
12/04/2025,11,TAPACHULA,719.1,657.51,63.02,-1.43,0,1
12/04/2025,12,TAPACHULA,751.13,681.97,71.3,-2.14,0,1
12/04/2025,13,TAPACHULA,750.31,676.45,75.79,-1.93,0,1
12/04/2025,14,TAPACHULA,723.53,647.14,76.32,0.07,0,1
12/04/2025,15,TAPACHULA,733.54,654.81,80.19,-1.46,0,1
12/04/2025,16,TAPACHULA,732.22,646.39,86.88,-1.05,0,1
12/04/2025,17,TAPACHULA,702.38,612.18,89.76,0.44,0,1
12/04/2025,18,TAPACHULA,1022.45,898.36,132.06,-7.97,0,1
12/04/2025,19,TAPACHULA,1350.96,1207.6,165.34,-21.98,0,1
12/04/2025,20,TAPACHULA,1854.71,1646.54,206.48,1.69,0,1
12/04/2025,21,TAPACHULA,1695.55,1518.63,176.96,-0.04,0,1
12/04/2025,22,TAPACHULA,1251.83,1068.35,168,15.49,0,1
12/04/2025,23,TAPACHULA,1346.15,1197.42,150.83,-2.1,0,1
12/04/2025,24,TAPACHULA,1129.49,976.19,159.44,-6.15,0,1
12/04/2025,1,TECAMACHALCO,898.34,854.25,44.44,-0.35,0,1
12/04/2025,2,TECAMACHALCO,838.24,795.36,43.2,-0.32,0,1
12/04/2025,3,TECAMACHALCO,908.66,872.54,36.51,-0.39,0,1
12/04/2025,4,TECAMACHALCO,876.53,834.92,42.01,-0.41,0,1
12/04/2025,5,TECAMACHALCO,902.69,862.11,41.09,-0.51,0,1
12/04/2025,6,TECAMACHALCO,968.98,926.17,43.43,-0.61,0,1
12/04/2025,7,TECAMACHALCO,1000.14,954.78,46.01,-0.65,0,1
12/04/2025,8,TECAMACHALCO,729.59,697,33.05,-0.45,0,1
12/04/2025,9,TECAMACHALCO,678.74,645.22,34.68,-1.16,0,1
12/04/2025,10,TECAMACHALCO,681.64,645.39,38.43,-2.18,0,1
12/04/2025,11,TECAMACHALCO,698.55,657.51,42.77,-1.73,0,1
12/04/2025,12,TECAMACHALCO,726.86,681.97,47.47,-2.58,0,1
12/04/2025,13,TECAMACHALCO,723.8,676.45,49.69,-2.34,0,1
12/04/2025,14,TECAMACHALCO,695.97,647.14,48.86,-0.03,0,1
12/04/2025,15,TECAMACHALCO,702.93,654.81,49.9,-1.78,0,1
12/04/2025,16,TECAMACHALCO,697.34,646.39,52.27,-1.32,0,1
12/04/2025,17,TECAMACHALCO,665.97,612.18,53.29,0.5,0,1
12/04/2025,18,TECAMACHALCO,960.81,898.36,71.19,-8.74,0,1
12/04/2025,19,TECAMACHALCO,1271.38,1207.6,87.11,-23.33,0,1
12/04/2025,20,TECAMACHALCO,1773.25,1646.54,124.57,2.14,0,1
12/04/2025,21,TECAMACHALCO,1627.31,1518.63,108.73,-0.04,0,1
12/04/2025,22,TECAMACHALCO,1172.84,1068.35,88.4,16.09,0,1
12/04/2025,23,TECAMACHALCO,1278.12,1197.42,84.77,-4.07,0,1
12/04/2025,24,TECAMACHALCO,1046.99,976.19,77.73,-6.93,0,1
12/04/2025,1,TEHUACAN,916.9,854.25,62.97,-0.32,0,1
12/04/2025,2,TEHUACAN,855.8,795.36,60.73,-0.29,0,1
12/04/2025,3,TEHUACAN,926.96,872.54,54.79,-0.36,0,1
12/04/2025,4,TEHUACAN,895.79,834.92,61.25,-0.38,0,1
12/04/2025,5,TEHUACAN,921.77,862.11,60.13,-0.47,0,1
12/04/2025,6,TEHUACAN,988.5,926.17,62.9,-0.56,0,1
12/04/2025,7,TEHUACAN,1021.62,954.78,67.43,-0.6,0,1
12/04/2025,8,TEHUACAN,745.85,697,49.26,-0.41,0,1
12/04/2025,9,TEHUACAN,695.75,645.22,51.62,-1.09,0,1
12/04/2025,10,TEHUACAN,699.94,645.39,56.66,-2.12,0,1
12/04/2025,11,TEHUACAN,718.22,657.51,62.2,-1.49,0,1
12/04/2025,12,TEHUACAN,747.88,681.97,68.15,-2.24,0,1
12/04/2025,13,TEHUACAN,744.64,676.45,70.21,-2.02,0,1
12/04/2025,14,TEHUACAN,715.11,647.14,67.93,0.05,0,1
12/04/2025,15,TEHUACAN,722.13,654.81,68.85,-1.53,0,1
12/04/2025,16,TEHUACAN,717.06,646.39,71.8,-1.13,0,1
12/04/2025,17,TEHUACAN,684.64,612.18,72,0.46,0,1
12/04/2025,18,TEHUACAN,989.04,898.36,98.87,-8.19,0,1
12/04/2025,19,TEHUACAN,1304.83,1207.6,119.57,-22.33,0,1
12/04/2025,20,TEHUACAN,1818.52,1646.54,170.14,1.84,0,1
12/04/2025,21,TEHUACAN,1668,1518.63,149.41,-0.04,0,1
12/04/2025,22,TEHUACAN,1203.14,1068.35,119.2,15.59,0,1
12/04/2025,23,TEHUACAN,1311.4,1197.42,117.07,-3.08,0,1
12/04/2025,24,TEHUACAN,1075.52,976.19,105.74,-6.42,0,1
12/04/2025,1,TEHUANTEPEC,863.37,854.25,9.42,-0.3,0,1
12/04/2025,2,TEHUANTEPEC,807.87,795.36,12.78,-0.28,0,1
12/04/2025,3,TEHUANTEPEC,870.47,872.54,-1.73,-0.34,0,1
12/04/2025,4,TEHUANTEPEC,849.14,834.92,14.58,-0.36,0,1
12/04/2025,5,TEHUANTEPEC,870.96,862.11,9.3,-0.45,0,1
12/04/2025,6,TEHUANTEPEC,949.64,926.17,24.01,-0.53,0,1
12/04/2025,7,TEHUANTEPEC,977.4,954.78,23.19,-0.57,0,1
12/04/2025,8,TEHUANTEPEC,708.49,697,11.89,-0.4,0,1
12/04/2025,9,TEHUANTEPEC,653.28,645.22,9.12,-1.07,0,1
12/04/2025,10,TEHUANTEPEC,654.79,645.39,11.5,-2.11,0,1
12/04/2025,11,TEHUANTEPEC,672.08,657.51,16.01,-1.44,0,1
12/04/2025,12,TEHUANTEPEC,704.32,681.97,24.44,-2.09,0,1
12/04/2025,13,TEHUANTEPEC,704.75,676.45,30.18,-1.88,0,1
12/04/2025,14,TEHUANTEPEC,679.58,647.14,32.35,0.08,0,1
12/04/2025,15,TEHUANTEPEC,690.08,654.81,36.68,-1.42,0,1
12/04/2025,16,TEHUANTEPEC,689.49,646.39,44.12,-1.02,0,1
12/04/2025,17,TEHUANTEPEC,661.77,612.18,49.16,0.44,0,1
12/04/2025,18,TEHUANTEPEC,960.14,898.36,69.68,-7.9,0,1
12/04/2025,19,TEHUANTEPEC,1272.47,1207.6,86.76,-21.9,0,1
12/04/2025,20,TEHUANTEPEC,1772.58,1646.55,124.41,1.63,0,1
12/04/2025,21,TEHUANTEPEC,1629.94,1518.63,111.35,-0.04,0,1
12/04/2025,22,TEHUANTEPEC,1191.1,1068.35,107.29,15.46,0,1
12/04/2025,23,TEHUANTEPEC,1293.83,1197.42,96.93,-0.52,0,1
12/04/2025,24,TEHUANTEPEC,1072.61,976.19,102.48,-6.06,0,1
12/04/2025,1,TEPIC VALLARTA,871.41,854.25,7.09,10.07,0,1
12/04/2025,2,TEPIC VALLARTA,805.41,795.36,0.83,9.22,0,1
12/04/2025,3,TEPIC VALLARTA,882.09,872.54,-1.8,11.35,0,1
12/04/2025,4,TEPIC VALLARTA,843.11,834.92,-3.83,12.02,0,1
12/04/2025,5,TEPIC VALLARTA,872.6,862.11,-4.38,14.87,0,1
12/04/2025,6,TEPIC VALLARTA,941.12,926.17,-2.68,17.64,0,1
12/04/2025,7,TEPIC VALLARTA,971.66,954.78,-2,18.88,0,1
12/04/2025,8,TEPIC VALLARTA,701.79,697,-8.11,12.9,0,1
12/04/2025,9,TEPIC VALLARTA,665.25,645.22,3.61,16.42,0,1
12/04/2025,10,TEPIC VALLARTA,632.44,645.39,1.39,-14.35,0,1
12/04/2025,11,TEPIC VALLARTA,739.48,657.51,0.09,81.89,0,1
12/04/2025,12,TEPIC VALLARTA,794.16,681.97,-0.33,112.51,0,1
12/04/2025,13,TEPIC VALLARTA,779.77,676.45,-1.79,105.1,0,1
12/04/2025,14,TEPIC VALLARTA,674.72,647.14,-6.86,34.44,0,1
12/04/2025,15,TEPIC VALLARTA,738.11,654.81,-2.42,85.72,0,1
12/04/2025,16,TEPIC VALLARTA,703.4,646.39,-6.82,63.83,0,1
12/04/2025,17,TEPIC VALLARTA,594.88,612.18,-7.63,-9.66,0,1
12/04/2025,18,TEPIC VALLARTA,977.61,898.36,1.63,77.62,0,1
12/04/2025,19,TEPIC VALLARTA,1131.29,1207.6,-10.3,-66.02,0,1
12/04/2025,20,TEPIC VALLARTA,1472.55,1646.55,-45.32,-128.68,0,1
12/04/2025,21,TEPIC VALLARTA,1491.57,1518.63,-28.25,1.19,0,1
12/04/2025,22,TEPIC VALLARTA,1048.69,1068.35,-30.6,10.94,0,1
12/04/2025,23,TEPIC VALLARTA,1421.94,1197.42,9.2,215.33,0,1
12/04/2025,24,TEPIC VALLARTA,1135.98,976.19,-0.61,160.39,0,1
12/04/2025,1,TEZIUTLAN,882.95,854.25,29.35,-0.65,0,1
12/04/2025,2,TEZIUTLAN,823.22,795.36,28.46,-0.59,0,1
12/04/2025,3,TEZIUTLAN,893.52,872.54,21.71,-0.73,0,1
12/04/2025,4,TEZIUTLAN,857.6,834.92,23.45,-0.77,0,1
12/04/2025,5,TEZIUTLAN,885.19,862.11,24.04,-0.96,0,1
12/04/2025,6,TEZIUTLAN,952.91,926.17,27.87,-1.13,0,1
12/04/2025,7,TEZIUTLAN,980.86,954.78,27.28,-1.2,0,1
12/04/2025,8,TEZIUTLAN,710.02,697,13.85,-0.82,0,1
12/04/2025,9,TEZIUTLAN,656.55,645.22,13.12,-1.79,0,1
12/04/2025,10,TEZIUTLAN,657.69,645.39,14.94,-2.64,0,1
12/04/2025,11,TEZIUTLAN,670.78,657.51,16.8,-3.52,0,1
12/04/2025,12,TEZIUTLAN,696.16,681.97,19.31,-5.13,0,1
12/04/2025,13,TEZIUTLAN,695.16,676.45,23.4,-4.7,0,1
12/04/2025,14,TEZIUTLAN,670.91,647.14,24.34,-0.57,0,1
12/04/2025,15,TEZIUTLAN,676.94,654.81,25.8,-3.67,0,1
12/04/2025,16,TEZIUTLAN,672.03,646.39,28.37,-2.73,0,1
12/04/2025,17,TEZIUTLAN,643.86,612.18,30.87,0.81,0,1
12/04/2025,18,TEZIUTLAN,923.38,898.36,38.41,-13.39,0,1
12/04/2025,19,TEZIUTLAN,1229.57,1207.6,53.66,-31.7,0,1
12/04/2025,20,TEZIUTLAN,1738.56,1646.54,87.07,4.94,0,1
12/04/2025,21,TEZIUTLAN,1597.1,1518.63,78.55,-0.08,0,1
12/04/2025,22,TEZIUTLAN,1150.51,1068.35,61.14,21.03,0,1
12/04/2025,23,TEZIUTLAN,1242.74,1197.42,58.21,-12.89,0,1
12/04/2025,24,TEZIUTLAN,1014.63,976.19,50.69,-12.25,0,1
12/04/2025,1,TICUL,952.22,854.25,98.28,-0.31,0,1
12/04/2025,2,TICUL,887.15,795.36,92.08,-0.28,0,1
12/04/2025,3,TICUL,947.28,872.54,75.09,-0.35,0,1
12/04/2025,4,TICUL,922.22,834.92,87.67,-0.37,0,1
