Centro Nacional de Control de Energia
Precios de Energia en Nodos Distribuidos del MDA
Sistema Interconectado Nacional
Reporte Mensual
Mes de Septiembre de 2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/Octubre/2020 08:00:06 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Fecha,Hora,Zona de Carga,Precio Zonal  ($/MWh),Componente energia  ($/MWh),Componente perdidas  ($/MWh),Componente Congestion  ($/MWh),
2020-09-01,17,CANCUN,1274.54,606.1,131.63,536.81
2020-09-01,18,CANCUN,1243.04,597.51,122.68,522.86
2020-09-01,19,CANCUN,1248.7,583.41,116.51,548.79
2020-09-01,20,CANCUN,1197.05,599.06,127.4,470.6
2020-09-01,21,CANCUN,1174.69,617.8,129.65,427.24
2020-09-01,22,CANCUN,2022.72,628.64,144.7,1249.38
2020-09-01,23,CANCUN,2116.04,623.8,153.92,1338.32
2020-09-01,24,CANCUN,2015.82,614.04,163.5,1238.28
2020-09-01,1,CARMEN,1186.16,616.06,182.04,388.06
2020-09-01,2,CARMEN,1238.55,608.75,187.05,442.76
2020-09-01,3,CARMEN,1183.46,593.1,178.85,411.52
2020-09-01,4,CARMEN,1052.7,596.45,172.01,284.25
2020-09-01,5,CARMEN,968.02,598.4,166.73,202.88
2020-09-01,6,CARMEN,951.25,595.35,158.42,197.48
2020-09-01,7,CARMEN,1226.55,596.83,154.36,475.36
2020-09-01,8,CARMEN,1247.73,573.41,125.98,548.35
2020-09-01,9,CARMEN,1253.4,576.71,123.86,552.83
2020-09-01,10,CARMEN,1259.73,585.35,128.57,545.81
2020-09-01,11,CARMEN,1249.27,575.6,125.53,548.14
2020-09-01,12,CARMEN,1247.84,577.22,128.34,542.28
2020-09-01,13,CARMEN,1237.87,584.21,128,525.66
2020-09-01,14,CARMEN,1264.25,584.5,129.19,550.56
2020-09-01,15,CARMEN,1253.24,582,122.55,548.69
2020-09-01,16,CARMEN,1266.14,592.39,122.79,550.96
2020-09-01,17,CARMEN,1274.42,606.1,131.51,536.81
2020-09-01,18,CARMEN,1245.88,597.51,125.51,522.86
2020-09-01,19,CARMEN,1254.15,583.41,121.96,548.79
2020-09-01,20,CARMEN,1202.87,599.06,133.22,470.6
2020-09-01,21,CARMEN,1179.56,617.8,134.52,427.24
2020-09-01,22,CARMEN,2026.97,628.64,150.49,1247.83
2020-09-01,23,CARMEN,2117.93,623.8,157.55,1336.58
2020-09-01,24,CARMEN,2016.14,614.04,165.42,1236.68
2020-09-01,1,CASAS GRANDES,678.15,616.06,14.92,47.17
2020-09-01,2,CASAS GRANDES,658.54,608.75,-4.02,53.81
2020-09-01,3,CASAS GRANDES,635.4,593.1,-7.71,50.02
2020-09-01,4,CASAS GRANDES,618.29,596.45,-12.71,34.55
2020-09-01,5,CASAS GRANDES,603.79,598.4,-19.27,24.66
2020-09-01,6,CASAS GRANDES,596.37,595.35,-22.98,24
2020-09-01,7,CASAS GRANDES,620.37,596.83,-34.25,57.79
2020-09-01,8,CASAS GRANDES,573.1,573.41,-38.3,37.99
2020-09-01,9,CASAS GRANDES,573.12,576.71,-41.84,38.25
2020-09-01,10,CASAS GRANDES,565.39,585.35,-57.82,37.86
2020-09-01,11,CASAS GRANDES,554.93,575.6,-58.64,37.97
2020-09-01,12,CASAS GRANDES,567.31,577.22,-47.47,37.56
2020-09-01,13,CASAS GRANDES,581.53,584.21,-39.09,36.41
2020-09-01,14,CASAS GRANDES,592.65,584.5,-29.98,38.13
2020-09-01,15,CASAS GRANDES,597.69,582,-22.36,38.05
2020-09-01,16,CASAS GRANDES,619.75,592.39,-10.92,38.27
2020-09-01,17,CASAS GRANDES,639.79,606.1,-3.6,37.29
2020-09-01,18,CASAS GRANDES,632.39,597.51,-1.31,36.19
2020-09-01,19,CASAS GRANDES,619.67,583.41,-1.76,38.02
2020-09-01,20,CASAS GRANDES,659.67,599.06,3.4,57.21
2020-09-01,21,CASAS GRANDES,680.86,617.8,11.13,51.93
2020-09-01,22,CASAS GRANDES,724.55,628.64,33.79,62.12
2020-09-01,23,CASAS GRANDES,712.76,623.8,27.4,61.55
2020-09-01,24,CASAS GRANDES,698.23,614.04,26.61,57.59
2020-09-01,1,CELAYA,643.5,616.06,6.11,21.33
2020-09-01,2,CELAYA,639.3,608.75,6.24,24.32
2020-09-01,3,CELAYA,621.06,593.1,5.36,22.6
2020-09-01,4,CELAYA,617.99,596.45,5.91,15.63
2020-09-01,5,CELAYA,615.65,598.4,6.09,11.15
2020-09-01,6,CELAYA,611.76,595.35,5.54,10.87
2020-09-01,7,CELAYA,628.64,596.83,5.67,26.14
2020-09-01,8,CELAYA,605.94,573.41,5.8,26.74
2020-09-01,9,CELAYA,610.14,576.71,6.48,26.95
2020-09-01,10,CELAYA,617.93,585.35,6.02,26.56
