fecha_hora,precio,ds,precio_predicho
2020-05-12 01:00:00,1221.49,2020-05-12 01:00:00,920.9284103713533
2020-05-12 02:00:00,497.43,2020-05-12 02:00:00,787.1543176901389
2020-05-12 03:00:00,498.58,2020-05-12 03:00:00,689.5141639032234
2020-05-12 04:00:00,468.45,2020-05-12 04:00:00,635.0100247249198
2020-05-12 05:00:00,489.76,2020-05-12 05:00:00,612.4029746060329
2020-05-12 06:00:00,444.46,2020-05-12 06:00:00,607.1245387974998
2020-05-12 07:00:00,455.6,2020-05-12 07:00:00,610.4998484903891
2020-05-12 08:00:00,467.62,2020-05-12 08:00:00,621.76848630778
2020-05-12 09:00:00,432.62,2020-05-12 09:00:00,642.8471617030691
2020-05-12 10:00:00,470.82,2020-05-12 10:00:00,671.6265717874542
2020-05-12 11:00:00,488.0,2020-05-12 11:00:00,700.7145202368877
2020-05-12 12:00:00,491.68,2020-05-12 12:00:00,723.2703027474423
2020-05-12 13:00:00,484.36,2020-05-12 13:00:00,739.6976318613808
2020-05-12 14:00:00,467.53,2020-05-12 14:00:00,756.5872524183551
2020-05-12 15:00:00,474.71,2020-05-12 15:00:00,778.7320913253433
2020-05-12 16:00:00,495.46,2020-05-12 16:00:00,803.7464679805013
2020-05-12 17:00:00,480.18,2020-05-12 17:00:00,826.0180422680538
2020-05-12 18:00:00,501.72,2020-05-12 18:00:00,846.8058126913855
2020-05-12 19:00:00,482.54,2020-05-12 19:00:00,878.499417593133
2020-05-12 20:00:00,492.71,2020-05-12 20:00:00,935.4648750132844
2020-05-12 21:00:00,491.39,2020-05-12 21:00:00,1016.6636768023646
2020-05-12 22:00:00,522.38,2020-05-12 22:00:00,1091.333214514113
2020-05-12 23:00:00,1344.51,2020-05-12 23:00:00,1107.5039646651812
2020-05-13 00:00:00,1332.98,2020-05-13 00:00:00,1036.0679742362538
2020-05-13 01:00:00,584.54,2020-05-13 01:00:00,905.3155998111656
2020-05-13 02:00:00,598.0,2020-05-13 02:00:00,772.8404221838422
2020-05-13 03:00:00,520.49,2020-05-13 03:00:00,676.7440803217165
2020-05-13 04:00:00,571.55,2020-05-13 04:00:00,623.5710683148436
2020-05-13 05:00:00,545.4,2020-05-13 05:00:00,602.160195264046
2020-05-13 06:00:00,495.82,2020-05-13 06:00:00,598.1849012478003
2020-05-13 07:00:00,556.32,2020-05-13 07:00:00,603.121137674913
2020-05-13 08:00:00,502.31,2020-05-13 08:00:00,616.2396519062909
2020-05-13 09:00:00,567.29,2020-05-13 09:00:00,639.4862043046845
2020-05-13 10:00:00,527.77,2020-05-13 10:00:00,670.8303135728971
2020-05-13 11:00:00,595.05,2020-05-13 11:00:00,702.9160136666633
2020-05-13 12:00:00,598.89,2020-05-13 12:00:00,728.8088278028939
2020-05-13 13:00:00,500.83,2020-05-13 13:00:00,748.7697086286134
2020-05-13 14:00:00,586.26,2020-05-13 14:00:00,769.3472223260328
2020-05-13 15:00:00,531.26,2020-05-13 15:00:00,795.3682966085004
2020-05-13 16:00:00,609.14,2020-05-13 16:00:00,824.3750359451166
2020-05-13 17:00:00,592.79,2020-05-13 17:00:00,850.5371580501443
2020-05-13 18:00:00,563.49,2020-05-13 18:00:00,875.0333204529552
2020-05-13 19:00:00,532.66,2020-05-13 19:00:00,910.6005197353547
2020-05-13 20:00:00,542.39,2020-05-13 20:00:00,972.1685381109473
2020-05-13 21:00:00,615.1,2020-05-13 21:00:00,1058.7144671506946
2020-05-13 22:00:00,1150.29,2020-05-13 22:00:00,1138.1218967297511
2020-05-13 23:00:00,1226.42,2020-05-13 23:00:00,1155.9423835171604
2020-05-14 00:00:00,1205.93,2020-05-14 00:00:00,1081.5830493690412
2020-05-14 01:00:00,1316.91,2020-05-14 01:00:00,944.6467730077319
2020-05-14 02:00:00,1141.33,2020-05-14 02:00:00,805.5159417831561
2020-05-14 03:00:00,564.36,2020-05-14 03:00:00,704.1169436878844
2020-05-14 04:00:00,565.78,2020-05-14 04:00:00,647.2503409357246
2020-05-14 05:00:00,559.07,2020-05-14 05:00:00,623.1726765375731
2020-05-14 06:00:00,567.18,2020-05-14 06:00:00,616.885552583445
2020-05-14 07:00:00,529.81,2020-05-14 07:00:00,619.4862785429092
2020-05-14 08:00:00,519.1,2020-05-14 08:00:00,630.1523057308501
2020-05-14 09:00:00,545.05,2020-05-14 09:00:00,650.7813458305804
2020-05-14 10:00:00,538.67,2020-05-14 10:00:00,679.1958970267731
2020-05-14 11:00:00,516.1,2020-05-14 11:00:00,707.8933951951168
2020-05-14 12:00:00,543.19,2020-05-14 12:00:00,729.95853029195
2020-05-14 13:00:00,526.61,2020-05-14 13:00:00,745.8069979464648
2020-05-14 14:00:00,542.27,2020-05-14 14:00:00,762.0852859587872
2020-05-14 15:00:00,555.59,2020-05-14 15:00:00,783.6058922863263
2020-05-14 16:00:00,554.25,2020-05-14 16:00:00,807.9469413298046
2020-05-14 17:00:00,598.47,2020-05-14 17:00:00,829.4573583539745
2020-05-14 18:00:00,551.49,2020-05-14 18:00:00,849.4042205423561
2020-05-14 19:00:00,561.25,2020-05-14 19:00:00,880.2035813370138
2020-05-14 20:00:00,571.97,2020-05-14 20:00:00,936.1942479470486
2020-05-14 21:00:00,1085.14,2020-05-14 21:00:00,1016.2487413358673
2020-05-14 22:00:00,1298.68,2020-05-14 22:00:00,1089.5672991435317
2020-05-14 23:00:00,3109.35,2020-05-14 23:00:00,1104.3546526374262
2020-05-15 00:00:00,3051.57,2020-05-15 00:00:00,1031.8438816696416
2020-05-15 01:00:00,3884.18,2020-05-15 01:00:00,900.5081548796322
2020-05-15 02:00:00,3040.77,2020-05-15 02:00:00,767.7902094264152
2020-05-15 03:00:00,1401.18,2020-05-15 03:00:00,671.5051786029105
2020-05-15 04:00:00,625.13,2020-05-15 04:00:00,618.0076538368854
2020-05-15 05:00:00,614.37,2020-05-15 05:00:00,596.0972214780008
2020-05-15 06:00:00,619.46,2020-05-15 06:00:00,591.4996131525482
2020-05-15 07:00:00,652.28,2020-05-15 07:00:00,595.7393237301419
2020-05-15 08:00:00,567.92,2020-05-15 08:00:00,608.0705538333381
2020-05-15 09:00:00,567.89,2020-05-15 09:00:00,630.3885436090665
2020-05-15 10:00:00,529.09,2020-05-15 10:00:00,660.6659874530887
2020-05-15 11:00:00,487.64,2020-05-15 11:00:00,691.6432330892967
2020-05-15 12:00:00,550.02,2020-05-15 12:00:00,716.4993721050726
2020-05-15 13:00:00,544.69,2020-05-15 13:00:00,735.5017037003684
2020-05-15 14:00:00,554.57,2020-05-15 14:00:00,755.0839961268827
2020-05-15 15:00:00,549.07,2020-05-15 15:00:00,779.9667278407603
2020-05-15 16:00:00,525.68,2020-05-15 16:00:00,807.7127633398197
2020-05-15 17:00:00,554.4,2020-05-15 17:00:00,832.5873967812481
2020-05-15 18:00:00,515.44,2020-05-15 18:00:00,855.7273625385642
2020-05-15 19:00:00,517.5,2020-05-15 19:00:00,889.5529167016925
2020-05-15 20:00:00,531.12,2020-05-15 20:00:00,948.561241017403
2020-05-15 21:00:00,1282.79,2020-05-15 21:00:00,1031.6124571302912
2020-05-15 22:00:00,3172.96,2020-05-15 22:00:00,1107.2884121446132
2020-05-15 23:00:00,2647.71,2020-05-15 23:00:00,1122.6609460459313
2020-05-16 00:00:00,3014.15,2020-05-16 00:00:00,1048.3462473019033
2020-05-16 01:00:00,3583.2,2020-05-16 01:00:00,913.5341304940314
2020-05-16 02:00:00,1359.25,2020-05-16 02:00:00,776.9706743134527
2020-05-16 03:00:00,719.8,2020-05-16 03:00:00,677.178045887633
2020-05-16 04:00:00,1208.41,2020-05-16 04:00:00,620.4389893120565
2020-05-16 05:00:00,760.0,2020-05-16 05:00:00,595.1607480787569
2020-05-16 06:00:00,730.52,2020-05-16 06:00:00,586.7455395956393
2020-05-16 07:00:00,634.76,2020-05-16 07:00:00,586.5536057123779
2020-05-16 08:00:00,726.28,2020-05-16 08:00:00,593.6864655788252
2020-05-16 09:00:00,733.28,2020-05-16 09:00:00,609.7929756051524
2020-05-16 10:00:00,542.81,2020-05-16 10:00:00,632.6671266193525
2020-05-16 11:00:00,641.73,2020-05-16 11:00:00,655.2048320298138
2020-05-16 12:00:00,712.16,2020-05-16 12:00:00,671.0175934195539
2020-05-16 13:00:00,636.97,2020-05-16 13:00:00,680.597717040926
2020-05-16 14:00:00,610.78,2020-05-16 14:00:00,690.089153996672
2020-05-16 15:00:00,648.18,2020-05-16 15:00:00,703.8113437317958
2020-05-16 16:00:00,622.67,2020-05-16 16:00:00,719.498624215347
2020-05-16 17:00:00,625.09,2020-05-16 17:00:00,732.109555214918
2020-05-16 18:00:00,753.56,2020-05-16 18:00:00,742.8405831087892
2020-05-16 19:00:00,645.12,2020-05-16 19:00:00,762.5169228086636
2020-05-16 20:00:00,766.91,2020-05-16 20:00:00,803.2075039225588
2020-05-16 21:00:00,1405.02,2020-05-16 21:00:00,863.3615953525552
2020-05-16 22:00:00,3439.43,2020-05-16 22:00:00,916.5127809954074
2020-05-16 23:00:00,3281.23,2020-05-16 23:00:00,919.7551587071407
2020-05-17 00:00:00,3307.69,2020-05-17 00:00:00,850.8898142436285
2020-05-17 01:00:00,3226.21,2020-05-17 01:00:00,735.3452321662865
2020-05-17 02:00:00,1373.92,2020-05-17 02:00:00,620.9771634488674
2020-05-17 03:00:00,1400.64,2020-05-17 03:00:00,538.0693355709901
2020-05-17 04:00:00,1287.37,2020-05-17 04:00:00,490.8036105979507
2020-05-17 05:00:00,668.52,2020-05-17 05:00:00,469.42331102099564
2020-05-17 06:00:00,667.38,2020-05-17 06:00:00,462.1466187200528
2020-05-17 07:00:00,584.3,2020-05-17 07:00:00,462.1025247534493
2020-05-17 08:00:00,530.81,2020-05-17 08:00:00,468.6061679330835
2020-05-17 09:00:00,510.96,2020-05-17 09:00:00,483.0423977107787
2020-05-17 10:00:00,519.33,2020-05-17 10:00:00,503.8084843444583
2020-05-17 11:00:00,524.91,2020-05-17 11:00:00,525.394336646756
2020-05-17 12:00:00,536.88,2020-05-17 12:00:00,542.7252406623967
2020-05-17 13:00:00,576.35,2020-05-17 13:00:00,556.1320520556461
2020-05-17 14:00:00,605.54,2020-05-17 14:00:00,570.5781728187749
2020-05-17 15:00:00,601.0,2020-05-17 15:00:00,589.7119531868332
2020-05-17 16:00:00,617.63,2020-05-17 16:00:00,611.7875186162375
2020-05-17 17:00:00,622.1,2020-05-17 17:00:00,632.5612649500953
2020-05-17 18:00:00,658.67,2020-05-17 18:00:00,652.976865006809
2020-05-17 19:00:00,660.94,2020-05-17 19:00:00,682.6425748564237
2020-05-17 20:00:00,674.45,2020-05-17 20:00:00,733.0271959066757
2020-05-17 21:00:00,1336.65,2020-05-17 21:00:00,803.8502854778296
2020-05-17 22:00:00,2980.24,2020-05-17 22:00:00,871.1319026807403
2020-05-17 23:00:00,2835.06,2020-05-17 23:00:00,892.8596857633178
2020-05-18 00:00:00,5378.57,2020-05-18 00:00:00,843.8824295177161
2020-05-18 01:00:00,3206.71,2020-05-18 01:00:00,745.1754087353619
2020-05-18 02:00:00,2698.68,2020-05-18 02:00:00,642.9693920548314
2020-05-18 03:00:00,2603.93,2020-05-18 03:00:00,569.1346467094532
2020-05-18 04:00:00,1269.29,2020-05-18 04:00:00,530.1340000929121
2020-05-18 05:00:00,1285.36,2020-05-18 05:00:00,517.4978309574299
2020-05-18 06:00:00,662.74,2020-05-18 06:00:00,519.6183336731361
2020-05-18 07:00:00,675.95,2020-05-18 07:00:00,529.4594975132529
2020-05-18 08:00:00,741.82,2020-05-18 08:00:00,546.5858561806591
2020-05-18 09:00:00,696.48,2020-05-18 09:00:00,572.9272142619986
2020-05-18 10:00:00,681.89,2020-05-18 10:00:00,606.8747766730472
2020-05-18 11:00:00,721.68,2020-05-18 11:00:00,641.8724610237335
2020-05-18 12:00:00,711.18,2020-05-18 12:00:00,671.4969670708625
2020-05-18 13:00:00,715.99,2020-05-18 13:00:00,695.7912765448202
2020-05-18 14:00:00,722.39,2020-05-18 14:00:00,720.7097362226125
2020-05-18 15:00:00,646.5,2020-05-18 15:00:00,750.7835217852963
2020-05-18 16:00:00,727.11,2020-05-18 16:00:00,783.7494948905565
2020-05-18 17:00:00,738.4,2020-05-18 17:00:00,814.0443699278452
2020-05-18 18:00:00,727.23,2020-05-18 18:00:00,842.712666243984
2020-05-18 19:00:00,734.74,2020-05-18 19:00:00,882.032412073456
2020-05-18 20:00:00,722.48,2020-05-18 20:00:00,946.6884490814592
2020-05-18 21:00:00,2807.5,2020-05-18 21:00:00,1036.018274614667
2020-05-18 22:00:00,2667.79,2020-05-18 22:00:00,1118.7245095589535
2020-05-18 23:00:00,2697.85,2020-05-18 23:00:00,1140.9044879567452
2020-05-19 00:00:00,2664.68,2020-05-19 00:00:00,1071.5098754173264
2020-05-19 01:00:00,2602.7,2020-05-19 01:00:00,939.044146800892
2020-05-19 02:00:00,1522.33,2020-05-19 02:00:00,803.2324349755769
2020-05-19 03:00:00,1388.01,2020-05-19 03:00:00,704.1191708605421
2020-05-19 04:00:00,1388.44,2020-05-19 04:00:00,648.9408202918618
2020-05-19 05:00:00,1313.77,2020-05-19 05:00:00,626.3009618188687
2020-05-19 06:00:00,627.61,2020-05-19 06:00:00,621.362062560409
2020-05-19 07:00:00,648.82,2020-05-19 07:00:00,625.2788041493978
2020-05-19 08:00:00,638.03,2020-05-19 08:00:00,637.2914369357015
2020-05-19 09:00:00,565.18,2020-05-19 09:00:00,659.383849789212
2020-05-19 10:00:00,552.68,2020-05-19 10:00:00,689.4133306494774
2020-05-19 11:00:00,541.81,2020-05-19 11:00:00,719.8041991328445
2020-05-19 12:00:00,552.18,2020-05-19 12:00:00,743.525213517971
2020-05-19 13:00:00,610.13,2020-05-19 13:00:00,760.9768012993959
2020-05-19 14:00:00,618.72,2020-05-19 14:00:00,778.9300825055368
2020-05-19 15:00:00,620.85,2020-05-19 15:00:00,802.3240797871804
2020-05-19 16:00:00,679.76,2020-05-19 16:00:00,828.7111868619864
2020-05-19 17:00:00,690.94,2020-05-19 17:00:00,852.3072814482928
2020-05-19 18:00:00,652.25,2020-05-19 18:00:00,874.4060687828056
2020-05-19 19:00:00,688.69,2020-05-19 19:00:00,907.8066458768151
2020-05-19 20:00:00,698.69,2020-05-19 20:00:00,967.3899380670148
2020-05-19 21:00:00,1602.07,2020-05-19 21:00:00,1052.139576533875
2020-05-19 22:00:00,2685.65,2020-05-19 22:00:00,1130.2529232206273
2020-05-19 23:00:00,3185.7,2020-05-19 23:00:00,1147.8537746170653
2020-05-20 00:00:00,3201.04,2020-05-20 00:00:00,1074.616996104094
2020-05-20 01:00:00,1692.27,2020-05-20 01:00:00,939.703584792849
2020-05-20 02:00:00,1704.42,2020-05-20 02:00:00,802.79931630326
2020-05-20 03:00:00,1518.59,2020-05-20 03:00:00,703.5061373507258
2020-05-20 04:00:00,686.48,2020-05-20 04:00:00,648.7161642264776
2020-05-20 05:00:00,687.75,2020-05-20 05:00:00,626.9096546884531
2020-05-20 06:00:00,689.29,2020-05-20 06:00:00,623.2347322008782
2020-05-20 07:00:00,700.41,2020-05-20 07:00:00,628.8448242704957
2020-05-20 08:00:00,706.1,2020-05-20 08:00:00,642.999730209549
2020-05-20 09:00:00,561.3,2020-05-20 09:00:00,667.7500609626927
2020-05-20 10:00:00,547.93,2020-05-20 10:00:00,700.9976756019815
2020-05-20 11:00:00,549.79,2020-05-20 11:00:00,735.0694064713473
2020-05-20 12:00:00,566.43,2020-05-20 12:00:00,762.7103598232417
2020-05-20 13:00:00,584.11,2020-05-20 13:00:00,784.1793967690481
2020-05-20 14:00:00,651.72,2020-05-20 14:00:00,806.325614204042
2020-05-20 15:00:00,685.36,2020-05-20 15:00:00,834.2127858924935
2020-05-20 16:00:00,719.6,2020-05-20 16:00:00,865.2738413275371
2020-05-20 17:00:00,731.87,2020-05-20 17:00:00,893.3919804141643
2020-05-20 18:00:00,720.37,2020-05-20 18:00:00,919.7994370799246
2020-05-20 19:00:00,712.39,2020-05-20 19:00:00,957.890024938855
2020-05-20 20:00:00,722.18,2020-05-20 20:00:00,1023.4052285867988
2020-05-20 21:00:00,738.3,2020-05-20 21:00:00,1115.3277896172856
2020-05-20 22:00:00,1620.22,2020-05-20 22:00:00,1199.8585637788756
2020-05-20 23:00:00,3414.9,2020-05-20 23:00:00,1219.5393939697467
2020-05-21 00:00:00,3086.33,2020-05-21 00:00:00,1141.929153309391
2020-05-21 01:00:00,3553.2,2020-05-21 01:00:00,998.090068271924
2020-05-21 02:00:00,3162.83,2020-05-21 02:00:00,851.7187976213158
2020-05-21 03:00:00,1948.81,2020-05-21 03:00:00,745.0548765339645
2020-05-21 04:00:00,1585.33,2020-05-21 04:00:00,685.3863853239961
2020-05-21 05:00:00,614.17,2020-05-21 05:00:00,660.3730126593317
2020-05-21 06:00:00,583.14,2020-05-21 06:00:00,654.186704118835
2020-05-21 07:00:00,579.33,2020-05-21 07:00:00,657.4215371573265
2020-05-21 08:00:00,558.81,2020-05-21 08:00:00,669.2245123242785
2020-05-21 09:00:00,583.86,2020-05-21 09:00:00,691.6308141838942
2020-05-21 10:00:00,559.6,2020-05-21 10:00:00,722.3476611731282
2020-05-21 11:00:00,549.28,2020-05-21 11:00:00,753.4085860067131
2020-05-21 12:00:00,547.34,2020-05-21 12:00:00,777.4495303215948
2020-05-21 13:00:00,570.09,2020-05-21 13:00:00,794.8982054454507
2020-05-21 14:00:00,534.5,2020-05-21 14:00:00,812.8287512271731
2020-05-21 15:00:00,594.78,2020-05-21 15:00:00,836.3782553089169
2020-05-21 16:00:00,627.15,2020-05-21 16:00:00,862.9719868120269
2020-05-21 17:00:00,626.86,2020-05-21 17:00:00,886.5765122447409
2020-05-21 18:00:00,622.16,2020-05-21 18:00:00,908.5404599004918
2020-05-21 19:00:00,580.74,2020-05-21 19:00:00,942.149022128077
2020-05-21 20:00:00,651.1,2020-05-21 20:00:00,1002.7843248939612
2020-05-21 21:00:00,1561.18,2020-05-21 21:00:00,1089.2948234519367
2020-05-21 22:00:00,3149.46,2020-05-21 22:00:00,1168.700032704049
2020-05-21 23:00:00,3250.04,2020-05-21 23:00:00,1185.3918324970357
2020-05-22 00:00:00,3250.13,2020-05-22 00:00:00,1108.3405165454935
2020-05-22 01:00:00,3343.14,2020-05-22 01:00:00,967.9530678757665
2020-05-22 02:00:00,1654.04,2020-05-22 02:00:00,825.8809721912481
2020-05-22 03:00:00,1587.7,2020-05-22 03:00:00,722.8224119018428
2020-05-22 04:00:00,741.32,2020-05-22 04:00:00,665.7036027274297
2020-05-22 05:00:00,742.51,2020-05-22 05:00:00,642.5486118511612
2020-05-22 06:00:00,729.86,2020-05-22 06:00:00,638.032611762045
2020-05-22 07:00:00,744.81,2020-05-22 07:00:00,643.0466932081496
2020-05-22 08:00:00,721.96,2020-05-22 08:00:00,656.8049437985853
2020-05-22 09:00:00,739.37,2020-05-22 09:00:00,681.3734647893136
2020-05-22 10:00:00,662.54,2020-05-22 10:00:00,714.5816597786443
2020-05-22 11:00:00,650.22,2020-05-22 11:00:00,748.590342656388
2020-05-22 12:00:00,642.86,2020-05-22 12:00:00,776.0141568315104
2020-05-22 13:00:00,658.6,2020-05-22 13:00:00,797.129177715702
2020-05-22 14:00:00,676.01,2020-05-22 14:00:00,818.8992599333352
2020-05-22 15:00:00,691.72,2020-05-22 15:00:00,846.4478307751573
2020-05-22 16:00:00,751.33,2020-05-22 16:00:00,877.1398563388018
2020-05-22 17:00:00,597.91,2020-05-22 17:00:00,904.7501735106061
2020-05-22 18:00:00,695.75,2020-05-22 18:00:00,930.508336491147
2020-05-22 19:00:00,691.94,2020-05-22 19:00:00,967.9236854615541
2020-05-22 20:00:00,713.16,2020-05-22 20:00:00,1032.8021987571728
2020-05-22 21:00:00,2422.76,2020-05-22 21:00:00,1123.9554982931504
2020-05-22 22:00:00,2656.33,2020-05-22 22:00:00,1207.184196372132
2020-05-22 23:00:00,3486.91,2020-05-22 23:00:00,1224.735797279289
2020-05-23 00:00:00,3486.94,2020-05-23 00:00:00,1144.4086409222434
2020-05-23 01:00:00,1629.39,2020-05-23 01:00:00,997.8963724704852
2020-05-23 02:00:00,1367.94,2020-05-23 02:00:00,849.2789424821951
2020-05-23 03:00:00,565.32,2020-05-23 03:00:00,740.683111909614
2020-05-23 04:00:00,557.76,2020-05-23 04:00:00,679.0618295157352
2020-05-23 05:00:00,547.81,2020-05-23 05:00:00,651.81071585269
2020-05-23 06:00:00,517.55,2020-05-23 06:00:00,643.0001584329913
2020-05-23 07:00:00,546.93,2020-05-23 07:00:00,643.1923891776471
2020-05-23 08:00:00,527.84,2020-05-23 08:00:00,651.4185793893546
2020-05-23 09:00:00,561.23,2020-05-23 09:00:00,669.5036816160224
2020-05-23 10:00:00,830.86,2020-05-23 10:00:00,695.0426595547495
2020-05-23 11:00:00,819.07,2020-05-23 11:00:00,720.240850453198
2020-05-23 12:00:00,831.28,2020-05-23 12:00:00,738.0714025140078
2020-05-23 13:00:00,834.04,2020-05-23 13:00:00,749.0623726347694
2020-05-23 14:00:00,495.8,2020-05-23 14:00:00,759.9663390721815
2020-05-23 15:00:00,591.72,2020-05-23 15:00:00,775.5420475186793
2020-05-23 16:00:00,822.46,2020-05-23 16:00:00,793.299993588099
2020-05-23 17:00:00,791.55,2020-05-23 17:00:00,807.6827334322707
2020-05-23 18:00:00,472.42,2020-05-23 18:00:00,820.0046315886607
2020-05-23 19:00:00,773.39,2020-05-23 19:00:00,842.2170866106857
2020-05-23 20:00:00,561.27,2020-05-23 20:00:00,887.6737994892927
2020-05-23 21:00:00,600.92,2020-05-23 21:00:00,954.7003780499597
2020-05-23 22:00:00,785.31,2020-05-23 22:00:00,1014.0535633108573
2020-05-23 23:00:00,593.36,2020-05-23 23:00:00,1018.2249051997214
2020-05-24 00:00:00,1487.28,2020-05-24 00:00:00,942.5323475466394
2020-05-24 01:00:00,1562.76,2020-05-24 01:00:00,815.0200080383677
2020-05-24 02:00:00,977.1,2020-05-24 02:00:00,688.6649762109857
2020-05-24 03:00:00,1635.08,2020-05-24 03:00:00,597.0688642248082
2020-05-24 04:00:00,1588.21,2020-05-24 04:00:00,544.9332258556296
2020-05-24 05:00:00,930.77,2020-05-24 05:00:00,521.487972440141
2020-05-24 06:00:00,878.59,2020-05-24 06:00:00,513.6879461034956
2020-05-24 07:00:00,896.26,2020-05-24 07:00:00,513.9191661029728
2020-05-24 08:00:00,818.19,2020-05-24 08:00:00,521.4328399363953
2020-05-24 09:00:00,877.99,2020-05-24 09:00:00,537.7821417243972
2020-05-24 10:00:00,845.68,2020-05-24 10:00:00,561.1961634304992
2020-05-24 11:00:00,769.67,2020-05-24 11:00:00,585.546166097645
2020-05-24 12:00:00,817.24,2020-05-24 12:00:00,605.1757378778384
2020-05-24 13:00:00,837.66,2020-05-24 13:00:00,620.4462228732771
2020-05-24 14:00:00,865.16,2020-05-24 14:00:00,636.8898219986107
2020-05-24 15:00:00,867.24,2020-05-24 15:00:00,658.5818350108075
2020-05-24 16:00:00,820.97,2020-05-24 16:00:00,683.579638580668
2020-05-24 17:00:00,871.06,2020-05-24 17:00:00,707.1447805898295
2020-05-24 18:00:00,879.61,2020-05-24 18:00:00,730.3300562399077
2020-05-24 19:00:00,543.06,2020-05-24 19:00:00,763.884645919953
2020-05-24 20:00:00,903.35,2020-05-24 20:00:00,820.6616028838761
2020-05-24 21:00:00,955.17,2020-05-24 21:00:00,900.3804311718783
2020-05-24 22:00:00,1613.4,2020-05-24 22:00:00,976.2046986133689
2020-05-24 23:00:00,2458.34,2020-05-24 23:00:00,1001.0311660600662
2020-05-25 00:00:00,1688.33,2020-05-25 00:00:00,946.5776443988075
2020-05-25 01:00:00,1647.56,2020-05-25 01:00:00,836.2675087635655
2020-05-25 02:00:00,1661.74,2020-05-25 02:00:00,721.9219761025369
2020-05-25 03:00:00,1595.75,2020-05-25 03:00:00,639.3311572566124
2020-05-25 04:00:00,833.62,2020-05-25 04:00:00,595.8021715806497
2020-05-25 05:00:00,829.42,2020-05-25 05:00:00,581.8682578310203
2020-05-25 06:00:00,860.4,2020-05-25 06:00:00,584.5151739309342
2020-05-25 07:00:00,849.57,2020-05-25 07:00:00,595.848649800987
2020-05-25 08:00:00,863.17,2020-05-25 08:00:00,615.3899356233413
2020-05-25 09:00:00,812.64,2020-05-25 09:00:00,645.3228275636283
2020-05-25 10:00:00,867.08,2020-05-25 10:00:00,683.847975227574
2020-05-25 11:00:00,870.72,2020-05-25 11:00:00,723.58652975518
2020-05-25 12:00:00,876.0,2020-05-25 12:00:00,757.2966500409638
2020-05-25 13:00:00,923.13,2020-05-25 13:00:00,785.0186775892354
2020-05-25 14:00:00,926.35,2020-05-25 14:00:00,813.4642898455248
2020-05-25 15:00:00,905.21,2020-05-25 15:00:00,847.7495640870038
2020-05-25 16:00:00,939.39,2020-05-25 16:00:00,885.3250632293862
2020-05-25 17:00:00,953.81,2020-05-25 17:00:00,919.908314096287
2020-05-25 18:00:00,937.68,2020-05-25 18:00:00,952.675858765151
2020-05-25 19:00:00,575.35,2020-05-25 19:00:00,997.5086991144609
2020-05-25 20:00:00,973.87,2020-05-25 20:00:00,1071.0318332563972
2020-05-25 21:00:00,1688.14,2020-05-25 21:00:00,1172.5275172084853
2020-05-25 22:00:00,4163.52,2020-05-25 22:00:00,1266.5955373253005
2020-05-25 23:00:00,2624.03,2020-05-25 23:00:00,1292.1824753272442
2020-05-26 00:00:00,3285.02,2020-05-26 00:00:00,1214.0375443048533
2020-05-26 01:00:00,1530.14,2020-05-26 01:00:00,1064.351341741737
2020-05-26 02:00:00,1564.56,2020-05-26 02:00:00,910.7593653606359
2020-05-26 03:00:00,1496.97,2020-05-26 03:00:00,798.6741045838521
2020-05-26 04:00:00,1035.43,2020-05-26 04:00:00,736.350528504261
2020-05-26 05:00:00,938.59,2020-05-26 05:00:00,710.9075612643852
2020-05-26 06:00:00,907.2,2020-05-26 06:00:00,705.5388103312972
2020-05-26 07:00:00,959.62,2020-05-26 07:00:00,710.2195107379414
2020-05-26 08:00:00,768.02,2020-05-26 08:00:00,724.0964372221919
2020-05-26 09:00:00,879.74,2020-05-26 09:00:00,749.4327148582819
2020-05-26 10:00:00,981.29,2020-05-26 10:00:00,783.8032487742187
2020-05-26 11:00:00,898.24,2020-05-26 11:00:00,818.6019401162247
2020-05-26 12:00:00,993.97,2020-05-26 12:00:00,845.8312033914765
2020-05-26 13:00:00,958.63,2020-05-26 13:00:00,865.9392806708322
2020-05-26 14:00:00,957.01,2020-05-26 14:00:00,886.6255607548378
2020-05-26 15:00:00,959.52,2020-05-26 15:00:00,913.5128393116736
2020-05-26 16:00:00,480.44,2020-05-26 16:00:00,943.818848827798
2020-05-26 17:00:00,983.06,2020-05-26 17:00:00,970.9575859900972
2020-05-26 18:00:00,1002.42,2020-05-26 18:00:00,996.399951355624
2020-05-26 19:00:00,974.18,2020-05-26 19:00:00,1034.7307503985257
2020-05-26 20:00:00,1084.38,2020-05-26 20:00:00,1102.923251376403
2020-05-26 21:00:00,874.23,2020-05-26 21:00:00,1199.8407674086711
2020-05-26 22:00:00,1543.22,2020-05-26 22:00:00,1289.231714386081
2020-05-26 23:00:00,1616.29,2020-05-26 23:00:00,1309.6263190566876
2020-05-27 00:00:00,3166.28,2020-05-27 00:00:00,1226.370073894647
2020-05-27 01:00:00,1456.2,2020-05-27 01:00:00,1072.6729760658923
2020-05-27 02:00:00,1577.04,2020-05-27 02:00:00,916.6261911930003
2020-05-27 03:00:00,1443.56,2020-05-27 03:00:00,803.4507886413942
2020-05-27 04:00:00,972.65,2020-05-27 04:00:00,741.0488288192271
2020-05-27 05:00:00,828.09,2020-05-27 05:00:00,716.2947544518106
