fecha,hora,zona,precio,energia,congestion
08/08/2022,15,CANCUN,9221.78,1360.21,7794.77
08/08/2022,16,CANCUN,11096.21,1363.93,9655.06
08/08/2022,17,CANCUN,10637.43,1374.44,9191.14
08/08/2022,18,CANCUN,10644.55,1372.45,9184.22
08/08/2022,19,CANCUN,6582.51,1354.2,5152.5
08/08/2022,20,CANCUN,9288.88,1358.03,7850.23
08/08/2022,21,CANCUN,11698.54,1587.56,10017.94
08/08/2022,22,CANCUN,11386.02,1588.05,9685.9
08/08/2022,23,CANCUN,11607.55,1486.03,10021.54
08/08/2022,24,CANCUN,11615.95,1372.07,10151.19
09/08/2022,1,CANCUN,1446,1339.17,0.02
09/08/2022,2,CANCUN,1419.21,1340.23,0.01
09/08/2022,3,CANCUN,1347,1266.34,0
09/08/2022,4,CANCUN,1387.46,1321.35,0
09/08/2022,5,CANCUN,1367.09,1321.38,0
09/08/2022,6,CANCUN,1336.98,1293.34,0
09/08/2022,7,CANCUN,1346.8,1319.22,0
09/08/2022,8,CANCUN,1346.28,1311.7,0
09/08/2022,9,CANCUN,1358.49,1312.31,0
09/08/2022,10,CANCUN,1319.07,1304.32,-0.04
09/08/2022,11,CANCUN,1299.35,1257.12,-0.01
09/08/2022,12,CANCUN,1322.99,1289.26,0
09/08/2022,13,CANCUN,1374.98,1329.26,0
09/08/2022,14,CANCUN,5309.64,1339.74,3923.36
09/08/2022,15,CANCUN,5890.31,1350.85,4473.2
09/08/2022,16,CANCUN,6528.13,1337.01,5131.28
09/08/2022,17,CANCUN,7113.38,1329.84,5699.3
09/08/2022,18,CANCUN,6527.43,1349.14,5107.15
09/08/2022,19,CANCUN,5744.03,1337.72,4352.24
09/08/2022,20,CANCUN,6056.96,1358.95,4610.44
09/08/2022,21,CANCUN,6896.03,1531.44,5249.84
09/08/2022,22,CANCUN,11383.84,1592.95,9688.23
09/08/2022,23,CANCUN,11766.16,1528.34,10135.02
09/08/2022,24,CANCUN,10050.07,1378.07,8557.47
10/08/2022,1,CANCUN,1412.12,1297,0.02
10/08/2022,2,CANCUN,1346.78,1287.84,0.02
10/08/2022,3,CANCUN,1354.97,1289.15,0.01
10/08/2022,4,CANCUN,1342.41,1278.37,0
10/08/2022,5,CANCUN,1343.32,1285.54,0
10/08/2022,6,CANCUN,1310.23,1262.13,0
10/08/2022,7,CANCUN,1336.29,1283.45,0
10/08/2022,8,CANCUN,1373.32,1317.02,0
10/08/2022,9,CANCUN,1368.86,1312.47,0
10/08/2022,10,CANCUN,1326.76,1262.3,0
10/08/2022,11,CANCUN,1335.64,1266.69,0
10/08/2022,12,CANCUN,1350.95,1277.92,0
10/08/2022,13,CANCUN,1333.37,1282.93,0
10/08/2022,14,CANCUN,1360.31,1303.01,0
10/08/2022,15,CANCUN,1417.02,1309.78,0
10/08/2022,16,CANCUN,1403.29,1323.74,0.01
10/08/2022,17,CANCUN,1388.51,1320,0.02
10/08/2022,18,CANCUN,1419.79,1327.42,0.02
10/08/2022,19,CANCUN,1382.72,1305.88,0.01
10/08/2022,20,CANCUN,1415.37,1308.23,0.01
10/08/2022,21,CANCUN,1473.04,1362.98,0.01
10/08/2022,22,CANCUN,1624.48,1486.19,0.02
10/08/2022,23,CANCUN,1604.24,1479.54,0.02
10/08/2022,24,CANCUN,1444.56,1335.83,0.03
11/08/2022,1,CANCUN,1782.22,1541.29,0
11/08/2022,2,CANCUN,1590.95,1395.4,0
11/08/2022,3,CANCUN,1505.5,1332.14,0
11/08/2022,4,CANCUN,1459.68,1349.66,0
11/08/2022,5,CANCUN,1368.27,1356.69,0
11/08/2022,6,CANCUN,1361.95,1356.04,0
11/08/2022,7,CANCUN,1382.03,1348.79,0
11/08/2022,8,CANCUN,1518.24,1391.4,0
11/08/2022,9,CANCUN,1512.5,1366.21,0
11/08/2022,10,CANCUN,1402.17,1348.8,-0.04
11/08/2022,11,CANCUN,1396.91,1345.77,-0.04
11/08/2022,12,CANCUN,1472.04,1397.2,-0.05
11/08/2022,13,CANCUN,1468.59,1383.69,0
11/08/2022,14,CANCUN,1498.09,1430.56,0
11/08/2022,15,CANCUN,1536.32,1485.05,0
11/08/2022,16,CANCUN,1652.14,1496.81,0
11/08/2022,17,CANCUN,1479.07,1416.16,0.01
11/08/2022,18,CANCUN,1611.76,1570.24,0.01
11/08/2022,19,CANCUN,1557.7,1492.68,0
11/08/2022,20,CANCUN,1494.97,1447.9,0
11/08/2022,21,CANCUN,1793.18,1592.2,0
11/08/2022,22,CANCUN,2054.01,1796.65,0
11/08/2022,23,CANCUN,1754.23,1549.59,0.01
11/08/2022,24,CANCUN,1883.59,1712.66,0.02
12/08/2022,1,CANCUN,1608.36,1485.24,0.01
12/08/2022,2,CANCUN,1571.8,1390.83,0
12/08/2022,3,CANCUN,1621.29,1421.19,0
12/08/2022,4,CANCUN,1604.58,1429.13,0
12/08/2022,5,CANCUN,1599.44,1435.4,0
12/08/2022,6,CANCUN,1559.75,1434.21,0
12/08/2022,7,CANCUN,1626.93,1462.29,0
12/08/2022,8,CANCUN,1416.94,1414.17,0
12/08/2022,9,CANCUN,1524.17,1469.5,0
12/08/2022,10,CANCUN,1463.45,1406.95,0
12/08/2022,11,CANCUN,1467.7,1400.26,-0.04
12/08/2022,12,CANCUN,1481.07,1413.58,-0.02
12/08/2022,13,CANCUN,1496.22,1427,0
12/08/2022,14,CANCUN,1499.15,1424.7,0
12/08/2022,15,CANCUN,1462.11,1444.68,0
12/08/2022,16,CANCUN,1557.36,1512.9,0
12/08/2022,17,CANCUN,1548.26,1511.73,0
12/08/2022,18,CANCUN,1656.35,1554.1,0
12/08/2022,19,CANCUN,1820.26,1617.36,0
12/08/2022,20,CANCUN,1621.75,1441.11,0
12/08/2022,21,CANCUN,1605.14,1521.32,0
12/08/2022,22,CANCUN,1609.54,1478.98,0
12/08/2022,23,CANCUN,1667.18,1502.87,0.01
12/08/2022,24,CANCUN,1917.01,1752.97,0
13/08/2022,1,CANCUN,1635.31,1551.67,0
13/08/2022,2,CANCUN,1688.04,1517.5,-0.05
13/08/2022,3,CANCUN,1623.41,1442.66,0
13/08/2022,4,CANCUN,1601.62,1444.17,0
13/08/2022,5,CANCUN,1533.6,1435.15,0
13/08/2022,6,CANCUN,1582.15,1449.48,0
13/08/2022,7,CANCUN,1613,1478.5,0
13/08/2022,8,CANCUN,1628.44,1479.73,0
13/08/2022,9,CANCUN,1522.06,1416.99,0
13/08/2022,10,CANCUN,1643.02,1473.76,0
13/08/2022,11,CANCUN,1657.59,1472.96,-0.03
13/08/2022,12,CANCUN,1662.23,1475.55,-0.05
13/08/2022,13,CANCUN,1667.14,1474.96,0
13/08/2022,14,CANCUN,1662.15,1474.63,0
13/08/2022,15,CANCUN,1623.15,1455.37,0
13/08/2022,16,CANCUN,1588.99,1461.54,0
13/08/2022,17,CANCUN,1614.42,1481.32,0
13/08/2022,18,CANCUN,1604.4,1450.19,0
13/08/2022,19,CANCUN,1559.19,1462.34,-0.02
13/08/2022,20,CANCUN,1609.72,1473.37,0
13/08/2022,21,CANCUN,1634.63,1486.98,0
13/08/2022,22,CANCUN,1654.53,1507.56,0
13/08/2022,23,CANCUN,1838.42,1578.47,0
13/08/2022,24,CANCUN,1601.25,1466.96,0
14/08/2022,1,CANCUN,1696.07,1436.27,0
14/08/2022,2,CANCUN,1652.92,1413.91,0
14/08/2022,3,CANCUN,1649.83,1412.96,0
14/08/2022,4,CANCUN,1612.89,1385.59,0
14/08/2022,5,CANCUN,1451.26,1370.18,0
14/08/2022,6,CANCUN,1504.83,1382.91,-0.04
14/08/2022,7,CANCUN,1440.6,1340.73,-0.04
14/08/2022,8,CANCUN,1445.32,1367.48,-0.02
14/08/2022,9,CANCUN,1480.48,1361.06,0
14/08/2022,10,CANCUN,1542.91,1351.02,0
14/08/2022,11,CANCUN,1571.35,1359.33,0
14/08/2022,12,CANCUN,1542.12,1343.94,0
14/08/2022,13,CANCUN,1594.84,1361.77,0
14/08/2022,14,CANCUN,1628.06,1386.96,0
14/08/2022,15,CANCUN,1585.22,1365.77,0
14/08/2022,16,CANCUN,1509.96,1341.81,0
14/08/2022,17,CANCUN,1536.42,1345.66,0
14/08/2022,18,CANCUN,1577.43,1348.93,0
14/08/2022,19,CANCUN,1592.7,1382.6,0
14/08/2022,20,CANCUN,1611.88,1414.34,0
14/08/2022,21,CANCUN,1650.21,1442.02,0
14/08/2022,22,CANCUN,1666.22,1458.85,0
14/08/2022,23,CANCUN,1676.28,1450.51,0
14/08/2022,24,CANCUN,1656.07,1428.65,0
15/08/2022,1,CANCUN,1672.45,1449.95,0
15/08/2022,2,CANCUN,1662.33,1461.68,0
15/08/2022,3,CANCUN,1632.54,1438.95,0
15/08/2022,4,CANCUN,1620.23,1428.85,0
15/08/2022,5,CANCUN,1581.09,1417.71,0
15/08/2022,6,CANCUN,1545.21,1427.61,0
15/08/2022,7,CANCUN,1557.66,1459.3,0
15/08/2022,8,CANCUN,1566.38,1464.51,0
15/08/2022,9,CANCUN,1613.1,1473.98,0
15/08/2022,10,CANCUN,1592.13,1455.84,-0.02
15/08/2022,11,CANCUN,1561.35,1452.22,-0.04
15/08/2022,12,CANCUN,1622.67,1474.14,-0.04
15/08/2022,13,CANCUN,1585.22,1479.7,0
15/08/2022,14,CANCUN,1575.08,1480,0
15/08/2022,15,CANCUN,1614.17,1464.3,0
15/08/2022,16,CANCUN,1633.57,1461.14,0
15/08/2022,17,CANCUN,1609.41,1485.29,0
15/08/2022,18,CANCUN,1615.12,1481.72,0
15/08/2022,19,CANCUN,1583.77,1471.82,0
15/08/2022,20,CANCUN,1611.29,1457.42,0
15/08/2022,21,CANCUN,1644.29,1518.2,0
15/08/2022,22,CANCUN,1857.91,1710.98,0
15/08/2022,23,CANCUN,1621.98,1488.95,0
15/08/2022,24,CANCUN,1582.94,1438.78,0
01/08/2023,1,CANCUN,6465.84,837.07,5437.35
01/08/2023,2,CANCUN,6711.24,936.5,5549.12
01/08/2023,3,CANCUN,804.4,660.58,-9.04
01/08/2023,4,CANCUN,675.87,562.13,-6.31
01/08/2023,5,CANCUN,5642.16,534.36,4997.6
01/08/2023,6,CANCUN,633.62,539.3,-6.27
01/08/2023,7,CANCUN,537.15,492.82,-13.12
01/08/2023,8,CANCUN,5419.96,464.09,4884.82
01/08/2023,9,CANCUN,5932.36,471.79,5370.34
01/08/2023,10,CANCUN,6616.51,452.8,6079.59
01/08/2023,11,CANCUN,6048.47,465.2,5509.36
01/08/2023,12,CANCUN,6204.69,481.93,5652.54
01/08/2023,13,CANCUN,6661.06,735.92,5763.43
01/08/2023,14,CANCUN,13966.14,932.45,12851.06
01/08/2023,15,CANCUN,6918.21,902.44,5816.61
01/08/2023,16,CANCUN,6920.61,973.07,5766.42
01/08/2023,17,CANCUN,11598.98,1041.44,10366.58
01/08/2023,18,CANCUN,6079.73,1105.93,4769.53
01/08/2023,19,CANCUN,6145.15,1019.76,4949.74
01/08/2023,20,CANCUN,10829.06,1317.28,9269.83
01/08/2023,21,CANCUN,10738.7,1247.75,9284.12
01/08/2023,22,CANCUN,12565.99,1061.22,11265.38
01/08/2023,23,CANCUN,6084.93,1073.39,4753.43
01/08/2023,24,CANCUN,6523.36,1023.61,5262.67
02/08/2023,1,CANCUN,6554.41,744.49,5690.05
02/08/2023,2,CANCUN,4340.32,943.27,3208.73
02/08/2023,3,CANCUN,1364.36,738.48,459.76
02/08/2023,4,CANCUN,656.83,548.16,-9.59
02/08/2023,5,CANCUN,690.49,581.2,-8.12
02/08/2023,6,CANCUN,695.72,597.8,-4.54
02/08/2023,7,CANCUN,609.19,531.68,-6.65
02/08/2023,8,CANCUN,4317.52,594.18,3607.6
02/08/2023,9,CANCUN,1413.57,650.82,623.3
02/08/2023,10,CANCUN,4561.28,549.84,3907.82
02/08/2023,11,CANCUN,5705.38,519.47,5095.93
02/08/2023,12,CANCUN,5542.91,689.67,4728.49
02/08/2023,13,CANCUN,5977.66,896.27,4900.25
02/08/2023,14,CANCUN,6825.11,948.57,5688.94
02/08/2023,15,CANCUN,9319.64,1113,7999.34
02/08/2023,16,CANCUN,13943.98,1114.15,12659.49
02/08/2023,17,CANCUN,9145.93,1371.01,7572.91
02/08/2023,18,CANCUN,6908.72,1338.49,5363.51
02/08/2023,19,CANCUN,6984.82,1158.28,5678.04
02/08/2023,20,CANCUN,14448.55,1485.79,12735.77
02/08/2023,21,CANCUN,14232.05,1501.23,12488.64
02/08/2023,22,CANCUN,11757.86,1106.82,10451.09
02/08/2023,23,CANCUN,6995.42,945.88,5856.51
02/08/2023,24,CANCUN,10698.6,1028.3,9483.68
03/08/2023,1,CANCUN,14370.08,1160.33,12965.74
03/08/2023,2,CANCUN,6558.94,996.62,5340.41
03/08/2023,3,CANCUN,6387.94,1087.55,5019.59
03/08/2023,4,CANCUN,1356.84,1074.19,0
03/08/2023,5,CANCUN,1415.26,1113.76,0
03/08/2023,6,CANCUN,1349.23,1071.32,0
03/08/2023,7,CANCUN,1055.88,856.99,0
03/08/2023,8,CANCUN,6165.75,625.41,5380.92
03/08/2023,9,CANCUN,5702.23,460.31,5140.7
03/08/2023,10,CANCUN,6283.64,465.28,5711.96
03/08/2023,11,CANCUN,6910.15,496,6301.83
03/08/2023,12,CANCUN,6758.93,563.37,6066.17
03/08/2023,13,CANCUN,14177.52,935.33,13019.9
03/08/2023,14,CANCUN,14249.62,992.48,13048.76
03/08/2023,15,CANCUN,14366.62,1054.92,13093.76
03/08/2023,16,CANCUN,14210.52,996.6,13033.88
03/08/2023,17,CANCUN,7305.48,1104.77,6023.69
03/08/2023,18,CANCUN,14020.58,867.67,13027.58
03/08/2023,19,CANCUN,14144.72,969.94,13033.76
03/08/2023,20,CANCUN,14623.01,1461.02,12962.02
03/08/2023,21,CANCUN,14566.81,1431.86,12877.85
03/08/2023,22,CANCUN,14157.56,829.51,13154.49
03/08/2023,23,CANCUN,14332.29,1086.65,13000.92
03/08/2023,24,CANCUN,14359.15,1109.84,13052.31
04/08/2023,1,CANCUN,14087.37,913.51,13005.16
04/08/2023,2,CANCUN,10650.39,542.4,10008.61
04/08/2023,3,CANCUN,6175.08,565.46,5487.42
04/08/2023,4,CANCUN,6876.91,542.54,6210.99
04/08/2023,5,CANCUN,654.33,538.61,0
04/08/2023,6,CANCUN,697.58,568.42,0
04/08/2023,7,CANCUN,668.1,557.8,0
04/08/2023,8,CANCUN,5642.28,467.72,5081.45
04/08/2023,9,CANCUN,5970.4,452.04,5427.84
04/08/2023,10,CANCUN,6724.88,470,6164.72
04/08/2023,11,CANCUN,6567.62,469.55,6011.33
04/08/2023,12,CANCUN,12634.63,474.93,12068.41
04/08/2023,13,CANCUN,14087.11,522.85,13465.31
04/08/2023,14,CANCUN,13876.93,560.89,13220.74
04/08/2023,15,CANCUN,14086.36,628.83,13356.82
04/08/2023,16,CANCUN,14347.65,995.02,13191.97
04/08/2023,17,CANCUN,14952.93,1513.82,13168.12
04/08/2023,18,CANCUN,14330.97,1390.22,12723.27
04/08/2023,19,CANCUN,14724.31,1420.67,13104.06
04/08/2023,20,CANCUN,14549.56,1340.81,12926.96
04/08/2023,21,CANCUN,14394.12,1360.26,12733.69
04/08/2023,22,CANCUN,14107.9,1185.35,12758.07
04/08/2023,23,CANCUN,14096.27,1077.75,12831.84
04/08/2023,24,CANCUN,14040.28,1092.56,12773.96
05/08/2023,1,CANCUN,8091.3,977.14,6917.47
05/08/2023,2,CANCUN,4800.87,1016.62,3542.58
05/08/2023,3,CANCUN,1081.66,867.8,0
05/08/2023,4,CANCUN,3809.75,776.69,2834.05
05/08/2023,5,CANCUN,4818.22,596.77,4087.35
05/08/2023,6,CANCUN,734.62,606.89,0
05/08/2023,7,CANCUN,750.5,616.7,0
05/08/2023,8,CANCUN,9822.85,428.15,9300.01
05/08/2023,9,CANCUN,503.88,413.31,0
05/08/2023,10,CANCUN,6025.99,416.26,5518.96
05/08/2023,11,CANCUN,6497.8,416.13,5993.45
05/08/2023,12,CANCUN,6183.42,412.83,5677.94
05/08/2023,13,CANCUN,6452.36,494.96,5849.37
05/08/2023,14,CANCUN,6800.86,487.2,6215.88
05/08/2023,15,CANCUN,7069.79,613.81,6320.48
05/08/2023,16,CANCUN,7084.6,637.48,6299.09
05/08/2023,17,CANCUN,7090.02,645.72,6296.36
05/08/2023,18,CANCUN,7090.99,644.21,6305.29
05/08/2023,19,CANCUN,7316.81,883.12,6246.56
05/08/2023,20,CANCUN,7481.36,1055.8,6174.15
05/08/2023,21,CANCUN,7391.35,978.85,6147.44
05/08/2023,22,CANCUN,7429.85,1003.55,6174.22
05/08/2023,23,CANCUN,7434.8,1000.07,6171.84
05/08/2023,24,CANCUN,7403.68,1078.26,6018.25
06/08/2023,1,CANCUN,14358.67,991.87,13120.08
06/08/2023,2,CANCUN,6809.26,897.88,5664.64
06/08/2023,3,CANCUN,6334.93,761.92,5356.1
06/08/2023,4,CANCUN,9853.2,637.26,9048.72
06/08/2023,5,CANCUN,734.8,581.68,0
06/08/2023,6,CANCUN,707.29,570.59,0
06/08/2023,7,CANCUN,5830.18,480.01,5244.89
06/08/2023,8,CANCUN,5948.49,408.73,5441.1
06/08/2023,9,CANCUN,11844.37,386.39,11372.33
06/08/2023,10,CANCUN,469.66,365.68,11.85
06/08/2023,11,CANCUN,5554.12,363.72,5102.12
06/08/2023,12,CANCUN,5948.41,381.81,5477.9
06/08/2023,13,CANCUN,6291.52,386.38,5819.67
06/08/2023,14,CANCUN,6634.62,395.22,6150.12
06/08/2023,15,CANCUN,6977.78,404.3,6480.46
06/08/2023,16,CANCUN,6634.73,411.18,6131.38
06/08/2023,17,CANCUN,6497.97,416.62,5979.69
06/08/2023,18,CANCUN,6634.77,430.6,6112.84
06/08/2023,19,CANCUN,14285.65,678.96,13450.91
06/08/2023,20,CANCUN,14532.66,1054.23,13199.21
06/08/2023,21,CANCUN,14616.42,1166.8,13133.15
06/08/2023,22,CANCUN,13191.1,1023.44,11882.33
06/08/2023,23,CANCUN,14488.37,1154.41,13019.18
06/08/2023,24,CANCUN,7522.51,1120.59,6069.52
07/08/2023,1,CANCUN,11909.06,925.96,10713.56
07/08/2023,2,CANCUN,5434.38,734.25,4479.1
07/08/2023,3,CANCUN,636.81,492.43,0
07/08/2023,4,CANCUN,599.53,472.97,0
07/08/2023,5,CANCUN,560.75,452.28,0
07/08/2023,6,CANCUN,544.04,449.79,0
07/08/2023,7,CANCUN,554,465.46,0
07/08/2023,8,CANCUN,524.39,432.37,0
07/08/2023,9,CANCUN,6812.65,447.47,6256.51
07/08/2023,10,CANCUN,6498.67,482.06,5898.84
07/08/2023,11,CANCUN,14520.6,494.23,13913.06
07/08/2023,12,CANCUN,14310.48,618.95,13537.57
07/08/2023,13,CANCUN,14030.43,608.49,13283.19
07/08/2023,14,CANCUN,14380.5,599.98,13657.87
07/08/2023,15,CANCUN,14310.47,668.31,13514.48
07/08/2023,16,CANCUN,14170.5,704.55,13346.86
07/08/2023,17,CANCUN,14520.68,782.12,13606.3
07/08/2023,18,CANCUN,14397.41,824.11,13454.05
07/08/2023,19,CANCUN,14537.44,1160.99,13214.14
07/08/2023,20,CANCUN,14635.81,1586.17,12859.97
07/08/2023,21,CANCUN,7629.27,1509.39,5853.06
07/08/2023,22,CANCUN,14450.52,1063.99,13157.22
07/08/2023,23,CANCUN,14563.32,1324.89,12963.04
07/08/2023,24,CANCUN,14640.24,1295.59,13099.15
08/08/2023,1,CANCUN,14521.22,720.61,13645.22
08/08/2023,2,CANCUN,14451.16,640.19,13656.5
08/08/2023,3,CANCUN,11894.33,600.65,11142.59
08/08/2023,4,CANCUN,7868.14,623.6,7081.02
08/08/2023,5,CANCUN,5583.17,655.89,4757.02
08/08/2023,6,CANCUN,702.65,577.43,0
08/08/2023,7,CANCUN,713.95,585.77,0
08/08/2023,8,CANCUN,6977.78,460.49,6410.26
08/08/2023,9,CANCUN,14590.85,433.32,14045.67
08/08/2023,10,CANCUN,14590.8,444.72,14024.48
08/08/2023,11,CANCUN,14450.73,444.98,13895.72
08/08/2023,12,CANCUN,14590.75,507.36,13955.12
08/08/2023,13,CANCUN,14660.78,584.79,13929.77
08/08/2023,14,CANCUN,14520.76,670.41,13691.18
08/08/2023,15,CANCUN,14615.5,929.54,13453.77
08/08/2023,16,CANCUN,14568.02,988.62,13350.42
08/08/2023,17,CANCUN,14240.48,679.87,13438.78
08/08/2023,18,CANCUN,14310.57,722.84,13456.2
08/08/2023,19,CANCUN,14310.69,966.08,13153.41
08/08/2023,20,CANCUN,14450.93,969.17,13310.4
08/08/2023,21,CANCUN,14527.39,1230.64,13062.75
08/08/2023,22,CANCUN,14661.1,942.49,13525.62
08/08/2023,23,CANCUN,14661.17,774.56,13731.64
08/08/2023,24,CANCUN,14499.84,1398.82,12777.65
09/08/2023,1,CANCUN,14475.47,1054.49,13155.73
09/08/2023,2,CANCUN,12842.27,969.05,11630.33
09/08/2023,3,CANCUN,5739.08,1174.13,4201.79
09/08/2023,4,CANCUN,1560.88,1019.91,227.32
09/08/2023,5,CANCUN,1381.98,1069.99,0.01
09/08/2023,6,CANCUN,1181.97,935.05,0
09/08/2023,7,CANCUN,984.61,789.57,0
09/08/2023,8,CANCUN,675.95,539.41,0
09/08/2023,9,CANCUN,6542.11,514.03,5890.13
09/08/2023,10,CANCUN,14545.4,519.98,13893.33
09/08/2023,11,CANCUN,14545.35,519.72,13888.33
09/08/2023,12,CANCUN,14190.51,531.51,13514.74
09/08/2023,13,CANCUN,14119.48,614.17,13345.67
09/08/2023,14,CANCUN,14335.3,1017.97,13037.65
09/08/2023,15,CANCUN,14356.78,1168.1,12898.27
09/08/2023,16,CANCUN,14332.41,851.54,13322.32
09/08/2023,17,CANCUN,14403.5,1270.91,12893.13
09/08/2023,18,CANCUN,14261.68,1054.21,13030.5
09/08/2023,19,CANCUN,14403.8,1306.72,12886.69
09/08/2023,20,CANCUN,14191.12,968.01,13017.91
09/08/2023,21,CANCUN,7579.9,1948.16,5192.54
09/08/2023,22,CANCUN,7627.12,1930,5251.81
09/08/2023,23,CANCUN,8551.9,1358.14,6884.06
09/08/2023,24,CANCUN,14475.75,1418.44,12769.36
10/08/2023,1,CANCUN,14241.67,1160.9,12803.96
10/08/2023,2,CANCUN,7415.72,1633.76,5358.97
10/08/2023,3,CANCUN,5418.05,1192.38,3886.02
10/08/2023,4,CANCUN,1625.99,1257.7,0.04
10/08/2023,5,CANCUN,1692.77,1196.5,154.87
10/08/2023,6,CANCUN,1319.23,1044.98,0.02
10/08/2023,7,CANCUN,900.6,727.48,0
10/08/2023,8,CANCUN,689.58,556.75,0
10/08/2023,9,CANCUN,6464.2,529.08,5801.82
10/08/2023,10,CANCUN,14171.79,586.58,13441.97
10/08/2023,11,CANCUN,14381.68,550.34,13709.05
10/08/2023,12,CANCUN,14591.98,707.55,13713.46
10/08/2023,13,CANCUN,14592.01,734.22,13682.42
10/08/2023,14,CANCUN,14521.99,765.95,13582.69
10/08/2023,15,CANCUN,7422.95,1514.68,5561.61
10/08/2023,16,CANCUN,6977.5,890.97,5943.57
10/08/2023,17,CANCUN,7728.29,1986.43,5428.51
10/08/2023,18,CANCUN,7842.56,2295.28,5180.87
10/08/2023,19,CANCUN,7742.47,1925.84,5466.38
10/08/2023,20,CANCUN,7787.5,1864.01,5577.89
10/08/2023,21,CANCUN,7647.1,1751.38,5556.49
10/08/2023,22,CANCUN,7805.12,1850.43,5559.03
10/08/2023,23,CANCUN,14171.36,1016.52,12940.05
10/08/2023,24,CANCUN,7570.04,1914.47,5203.68
11/08/2023,1,CANCUN,7264.79,1695.72,5124.29
11/08/2023,2,CANCUN,7765.41,2187.52,4925.85
11/08/2023,3,CANCUN,6692,1374.79,4890.92
11/08/2023,4,CANCUN,1990.12,1007.78,672.3
11/08/2023,5,CANCUN,8413.06,1254.55,6780.3
11/08/2023,6,CANCUN,4608.17,1123.25,3156.81
11/08/2023,7,CANCUN,5433.81,818.35,4392.52
11/08/2023,8,CANCUN,5948.45,714.17,5045.88
11/08/2023,9,CANCUN,6806.26,575.65,6076.87
11/08/2023,10,CANCUN,14100.52,700.95,13205.69
11/08/2023,11,CANCUN,14660.5,769.32,13682.89
11/08/2023,12,CANCUN,14100.37,805.84,13073.1
11/08/2023,13,CANCUN,13868.09,1653.91,11760.83
11/08/2023,14,CANCUN,14272.58,1297.7,12650.19
11/08/2023,15,CANCUN,14747.64,1341.06,13084.22
11/08/2023,16,CANCUN,14802.54,1621.59,12805.17
11/08/2023,17,CANCUN,14453.32,1355.29,12795.8
11/08/2023,18,CANCUN,6987.35,1784.02,4779.44
11/08/2023,19,CANCUN,7510.69,1770.87,5330.92
11/08/2023,20,CANCUN,7227.27,1969.62,4775.74
11/08/2023,21,CANCUN,7037.27,1773.23,4772.82
11/08/2023,22,CANCUN,7297.78,1774.24,5050.99
11/08/2023,23,CANCUN,7634.32,1550.46,5711.77
11/08/2023,24,CANCUN,9150.88,1615.68,7052.9
12/08/2023,1,CANCUN,14475.2,2155.29,11731.43
12/08/2023,2,CANCUN,8270.03,2270.15,5281.3
12/08/2023,3,CANCUN,7792.13,1941.5,5224.34
12/08/2023,4,CANCUN,7940.08,1861.19,5533.99
12/08/2023,5,CANCUN,7806.75,1571.28,5792.37
12/08/2023,6,CANCUN,1990.29,1620.06,-62.19
12/08/2023,7,CANCUN,1149.36,936.16,-25.81
12/08/2023,8,CANCUN,6634.76,603.12,5881.02
12/08/2023,9,CANCUN,14590.64,548.65,13897.79
12/08/2023,10,CANCUN,14660.54,572.38,13930.86
12/08/2023,11,CANCUN,14660.49,607.86,13889.33
12/08/2023,12,CANCUN,14660.53,694.81,13774.62
12/08/2023,13,CANCUN,14590.56,634.39,13788.91
12/08/2023,14,CANCUN,14590.59,729.19,13673.38
12/08/2023,15,CANCUN,14590.64,667.59,13751.51
12/08/2023,16,CANCUN,14590.71,744.64,13654.15
12/08/2023,17,CANCUN,14687.79,961.98,13467.83
12/08/2023,18,CANCUN,14823.35,1009.28,13558.48
12/08/2023,19,CANCUN,7865.61,1934.29,5481.01
12/08/2023,20,CANCUN,7928.75,2005.21,5474.3
12/08/2023,21,CANCUN,8070.06,2109.06,5529.96
12/08/2023,22,CANCUN,8168.23,1965.35,5725.36
12/08/2023,23,CANCUN,7831.62,1904.2,5433.7
12/08/2023,24,CANCUN,8430.1,2140.44,5729.01
13/08/2023,1,CANCUN,7724.98,1239.81,6120.8
13/08/2023,2,CANCUN,5606.17,1176.76,4085.88
13/08/2023,3,CANCUN,915.5,718.89,0
13/08/2023,4,CANCUN,817.1,663.23,0
13/08/2023,5,CANCUN,810.7,661.17,0
13/08/2023,6,CANCUN,669.03,564.94,0
13/08/2023,7,CANCUN,556.7,475.34,0
13/08/2023,8,CANCUN,514.06,442.13,0
13/08/2023,9,CANCUN,493.72,414.75,0
13/08/2023,10,CANCUN,500.01,406.53,0
13/08/2023,11,CANCUN,502.32,407.42,0
13/08/2023,12,CANCUN,5554.43,411.91,5052.64
13/08/2023,13,CANCUN,6120.03,411.37,5627.71
13/08/2023,14,CANCUN,6463.13,423.18,5952.33
13/08/2023,15,CANCUN,6977.77,438.86,6445.51
13/08/2023,16,CANCUN,5397.63,454.37,4834.61
13/08/2023,17,CANCUN,5397.93,470.11,4806.36
13/08/2023,18,CANCUN,5398.18,486.87,4794.72
13/08/2023,19,CANCUN,5557.29,662.58,4721.85
13/08/2023,20,CANCUN,5397.7,1219.23,3828.35
13/08/2023,21,CANCUN,7620.06,1235.05,6083.79
13/08/2023,22,CANCUN,7463.46,1228.79,5907.46
13/08/2023,23,CANCUN,7014.12,1320.57,5343.76
13/08/2023,24,CANCUN,5419.49,1781.32,3118.38
14/08/2023,1,CANCUN,6808.22,951.76,5577.74
